query_id,rank,recommended_place_name,recommended_district,recommended_place_type,candidate_source,baseline_score,raw_rank,district_match_score,place_type_score,time_context_score,voter_target_score,floating_population_score,worker_population_score,transit_access_score,market_commercial_score,welfare_policy_score,campaign_context_score,candidate_style_score,novelty_diversity_score,rank_score,semantic_similarity,composite_similarity,final_score,score,exact_place_hit,explanation
2026-04-09_15:50_중랑구,6,신내구길 골목형상점가,중랑구,market,market,0.4722,6,1.0,1.0,0.8,0.9,0.63721,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,0.949495,0.225001,0.845,1.455575,1.455575,False,"이 장소는 중랑구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-09_15:50_중랑구,7,사가정51길 골목형상점가,중랑구,market,market,0.4706,7,1.0,1.0,0.8,0.9,0.63633,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,0.939394,0.225001,0.845,1.453628,1.453628,False,"이 장소는 중랑구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-09_15:50_중랑구,8,중랑동부시장,중랑구,market,market,0.4702,8,1.0,1.0,0.8,0.9,0.63611,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,0.929293,0.225001,0.845,1.452914,1.452914,False,"이 장소는 중랑구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-09_15:50_중랑구,9,묵동도깨비시장 골목형상점가,중랑구,market,market,0.4701,9,1.0,1.0,0.8,0.9,0.636055,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,0.919192,0.225001,0.845,1.452509,1.452509,False,"이 장소는 중랑구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-09_15:50_중랑구,10,태능 골목형상점가,중랑구,market,market,0.4699,10,1.0,1.0,0.8,0.9,0.635945,0.1,0.25,1.0,0.0,0.75,0.19015,0.02,0.909091,0.225001,0.845,1.452,1.452,False,"이 장소는 중랑구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,1,동대문종합시장,종로구,market,market,0.5837,1,1.0,1.0,0.7,0.9,0.668535,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,1.0,0.185054,0.826005,1.549585,1.549585,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,2,광장전통시장,종로구,market,market,0.5242,2,1.0,1.0,0.7,0.9,0.63581,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.989899,0.185054,0.826005,1.488146,1.488146,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,3,광장시장,종로구,market,market,0.479,3,1.0,1.0,0.7,0.9,0.61095,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.979798,0.185054,0.826005,1.4414,1.4414,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,4,동대문종합시장D동,종로구,market,market,0.4504,4,1.0,1.0,0.7,0.9,0.59522,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.969697,0.185054,0.826005,1.411711,1.411711,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,5,동대문문구?완구거리,종로구,market,market,0.4264,5,1.0,1.0,0.7,0.9,0.58202,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.959596,0.185054,0.826005,1.386748,1.386748,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,6,동묘시장,종로구,market,market,0.4255,6,1.0,1.0,0.7,0.9,0.581525,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.949495,0.185054,0.826005,1.38552,1.38552,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,7,창신골목시장,종로구,market,market,0.4248,7,1.0,1.0,0.7,0.9,0.58114,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.939394,0.185054,0.826005,1.384497,1.384497,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,8,세종마을음식문화거리,종로구,market,market,0.4242,8,1.0,1.0,0.7,0.9,0.58081,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.929293,0.185054,0.826005,1.383578,1.383578,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,9,북촌계동길 골목형상점가,종로구,market,market,0.4241,9,1.0,1.0,0.7,0.9,0.580755,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.919192,0.185054,0.826005,1.383172,1.383172,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-15_10:55_종로구,10,통인시장,종로구,market,market,0.4222,10,1.0,1.0,0.7,0.9,0.57971,0.1,0.25,1.0,0.0,0.75,0.162293,0.025641,0.909091,0.185054,0.826005,1.380917,1.380917,False,"이 장소는 종로구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-17_07:30_송파구,1,가락몰 골목형상점가,송파구,market,market,0.514,5,1.0,1.0,0.4,0.9,0.7002,0.4,0.25,1.0,0.0,0.75,0.143008,0.02,0.959596,0.154072,0.777907,1.446399,1.446399,False,"이 장소는 송파구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 시장·상권 접촉에 적합으로 평가되어 상위 추천에 배치되었다."
2026-04-17_07:30_송파구,2,방이시장,송파구,market,market,0.4351,6,1.0,1.0,0.4,0.9,0.656805,0.4,0.25,1.0,0.0,0.75,0.143008,0.02,0.949495,0.154072,0.777907,1.365027,1.365027,False,"이 장소는 송파구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 시장·상권 접촉에 적합으로 평가되어 상위 추천에 배치되었다."
2026-04-17_07:30_송파구,3,풍납시장,송파구,market,market,0.4315,7,1.0,1.0,0.4,0.9,0.654825,0.4,0.25,1.0,0.0,0.75,0.143008,0.02,0.939394,0.154072,0.777907,1.361025,1.361025,False,"이 장소는 송파구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 시장·상권 접촉에 적합으로 평가되어 상위 추천에 배치되었다."
2026-04-17_07:30_송파구,4,새마을시장,송파구,market,market,0.4291,8,1.0,1.0,0.4,0.9,0.653505,0.4,0.25,1.0,0.0,0.75,0.143008,0.02,0.929293,0.154072,0.777907,1.358256,1.358256,False,"이 장소는 송파구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 시장·상권 접촉에 적합으로 평가되어 상위 추천에 배치되었다."
2026-04-17_07:30_송파구,5,마천중앙시장,송파구,market,market,0.4285,9,1.0,1.0,0.4,0.9,0.653175,0.4,0.25,1.0,0.0,0.75,0.143008,0.02,0.919192,0.154072,0.777907,1.357336,1.357336,False,"이 장소는 송파구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 시장·상권 접촉에 적합으로 평가되어 상위 추천에 배치되었다."
2026-04-17_07:30_송파구,6,석촌시장,송파구,market,market,0.426,10,1.0,1.0,0.4,0.9,0.6518,0.4,0.25,1.0,0.0,0.75,0.143008,0.02,0.909091,0.154072,0.777907,1.354464,1.354464,False,"이 장소는 송파구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 시장·상권 접촉에 적합으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,1,서울역,중구,subway,subway,0.9642,1,0.0,1.0,0.25,0.85,0.90781,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,1.0,0.0,0.485,1.604489,1.604489,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,2,잠실(송파구청),송파구,subway,subway,0.9611,2,0.0,1.0,0.25,0.85,0.906105,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.989899,0.0,0.485,1.601001,1.601001,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,3,강남,강남구,subway,subway,0.9318,3,0.0,1.0,0.25,0.85,0.88999,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.979798,0.0,0.485,1.570592,1.570592,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,4,홍대입구,마포구,subway,subway,0.8656,4,0.0,1.0,0.25,0.85,0.85358,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.969697,0.0,0.485,1.502268,1.502268,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,5,고속터미널,서초구,subway,subway,0.8161,5,0.0,1.0,0.25,0.85,0.826355,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.959596,0.0,0.485,1.451104,1.451104,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,6,삼성(무역센터),강남구,subway,subway,0.7312,6,0.0,1.0,0.25,0.85,0.77966,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.949495,0.0,0.485,1.363566,1.363566,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,7,성수,성동구,subway,subway,0.7287,7,0.0,1.0,0.25,0.85,0.778285,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.939394,0.0,0.485,1.360695,1.360695,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,8,선릉,강남구,subway,subway,0.7238,8,0.0,1.0,0.25,0.85,0.77559,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.929293,0.0,0.485,1.355357,1.355357,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,9,용산,용산구,subway,subway,0.7194,9,0.0,1.0,0.25,0.85,0.77317,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.919192,0.0,0.485,1.350533,1.350533,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_15:30_강동구,10,구로디지털단지,구로구,subway,subway,0.6961,10,0.0,1.0,0.25,0.85,0.760355,0.25,1.0,0.2,0.45,0.75,0.296992,0.02,0.909091,0.0,0.485,1.326289,1.326289,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,1,서울역,중구,subway,subway,0.9642,1,0.0,1.0,0.25,0.85,0.90781,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,1.0,0.0,0.485,1.626989,1.626989,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,2,잠실(송파구청),송파구,subway,subway,0.9611,2,0.0,1.0,0.25,0.85,0.906105,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.989899,0.0,0.485,1.623501,1.623501,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,3,강남,강남구,subway,subway,0.9318,3,0.0,1.0,0.25,0.85,0.88999,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.979798,0.0,0.485,1.593092,1.593092,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,4,홍대입구,마포구,subway,subway,0.8656,4,0.0,1.0,0.25,0.85,0.85358,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.969697,0.0,0.485,1.524768,1.524768,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,5,고속터미널,서초구,subway,subway,0.8161,5,0.0,1.0,0.25,0.85,0.826355,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.959596,0.0,0.485,1.473604,1.473604,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,6,삼성(무역센터),강남구,subway,subway,0.7312,6,0.0,1.0,0.25,0.85,0.77966,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.949495,0.0,0.485,1.386066,1.386066,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,7,성수,성동구,subway,subway,0.7287,7,0.0,1.0,0.25,0.85,0.778285,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.939394,0.0,0.485,1.383195,1.383195,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,8,선릉,강남구,subway,subway,0.7238,8,0.0,1.0,0.25,0.85,0.77559,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.929293,0.0,0.485,1.377857,1.377857,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,9,용산,용산구,subway,subway,0.7194,9,0.0,1.0,0.25,0.85,0.77317,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.919192,0.0,0.485,1.373033,1.373033,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:00_강동구,10,구로디지털단지,구로구,subway,subway,0.6961,10,0.0,1.0,0.25,0.85,0.760355,0.7,1.0,0.2,0.45,0.75,0.296992,0.02,0.909091,0.0,0.485,1.348789,1.348789,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,1,서울역,중구,subway,subway,0.9642,1,0.0,1.0,0.25,0.85,0.90781,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,1.0,0.0,0.485,1.590989,1.590989,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,2,잠실(송파구청),송파구,subway,subway,0.9611,2,0.0,1.0,0.25,0.85,0.906105,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.989899,0.0,0.485,1.587501,1.587501,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,3,강남,강남구,subway,subway,0.9318,3,0.0,1.0,0.25,0.85,0.88999,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.979798,0.0,0.485,1.557092,1.557092,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,4,홍대입구,마포구,subway,subway,0.8656,4,0.0,1.0,0.25,0.85,0.85358,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.969697,0.0,0.485,1.488768,1.488768,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,5,고속터미널,서초구,subway,subway,0.8161,5,0.0,1.0,0.25,0.85,0.826355,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.959596,0.0,0.485,1.437604,1.437604,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,6,삼성(무역센터),강남구,subway,subway,0.7312,6,0.0,1.0,0.25,0.85,0.77966,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.949495,0.0,0.485,1.350066,1.350066,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,7,성수,성동구,subway,subway,0.7287,7,0.0,1.0,0.25,0.85,0.778285,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.939394,0.0,0.485,1.347195,1.347195,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,8,선릉,강남구,subway,subway,0.7238,8,0.0,1.0,0.25,0.85,0.77559,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.929293,0.0,0.485,1.341857,1.341857,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,9,용산,용산구,subway,subway,0.7194,9,0.0,1.0,0.25,0.85,0.77317,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.919192,0.0,0.485,1.337033,1.337033,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-17_16:35_강동구,10,구로디지털단지,구로구,subway,subway,0.6961,10,0.0,1.0,0.25,0.85,0.760355,0.7,1.0,0.2,0.0,0.75,0.296992,0.02,0.909091,0.0,0.485,1.312789,1.312789,False,"이 장소는 subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형, 교통 접근성이 높은 후보지으로 평가되어 상위 추천에 배치되었다."
2026-04-19_14:40_노원구,1,노원,노원구,subway,subway,0.4421,10,1.0,1.0,0.25,0.85,0.620655,0.25,1.0,0.2,0.0,0.75,0.301278,0.02,0.909091,0.196232,0.754623,1.230161,1.230161,False,"이 장소는 노원구 자치구 조건과 일치, subway 유형이 일정 문맥과 유사, 목표 유권자 조건과 부합, 후보 일정 profile과 유사한 장소 유형으로 평가되어 상위 추천에 배치되었다."
2026-04-22_18:00_은평구,1,연신내,은평구,subway,subway,0.5711,10,1.0,1.0,1.0,0.85,0.741605,1.0,1.0,0.2,0.0,0.75,0.258421,0.02,0.909091,0.195416,0.867042,1.506637,1.506637,False,"이 장소는 은평구 자치구 조건과 일치, subway 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_14:45_성동구,1,마장축산물시장,성동구,market,market,0.5116,5,1.0,1.0,0.8,0.9,0.65888,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.959596,0.16484,0.838984,1.496791,1.496791,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_14:45_성동구,2,성동용답상가시장,성동구,market,market,0.4816,6,1.0,1.0,0.8,0.9,0.64238,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.949495,0.16484,0.838984,1.465662,1.465662,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_14:45_성동구,3,송정벚꽃골목형상점가,성동구,market,market,0.4775,7,1.0,1.0,0.8,0.9,0.640125,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.939394,0.16484,0.838984,1.461147,1.461147,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_14:45_성동구,4,사근살곶이골목형상점가시장,성동구,market,market,0.474,8,1.0,1.0,0.8,0.9,0.6382,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.929293,0.16484,0.838984,1.457247,1.457247,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_14:45_성동구,5,금남시장,성동구,market,market,0.4707,9,1.0,1.0,0.8,0.9,0.636385,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.919192,0.16484,0.838984,1.453554,1.453554,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_14:45_성동구,6,뚝도시장,성동구,market,market,0.4683,10,1.0,1.0,0.8,0.9,0.635065,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.909091,0.16484,0.838984,1.450785,1.450785,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_16:50_성동구,1,마장축산물시장,성동구,market,market,0.5116,5,1.0,1.0,0.8,0.9,0.65888,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.959596,0.242312,0.846731,1.496791,1.496791,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_16:50_성동구,2,성동용답상가시장,성동구,market,market,0.4816,6,1.0,1.0,0.8,0.9,0.64238,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.949495,0.242312,0.846731,1.465662,1.465662,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_16:50_성동구,3,송정벚꽃골목형상점가,성동구,market,market,0.4775,7,1.0,1.0,0.8,0.9,0.640125,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.939394,0.242312,0.846731,1.461147,1.461147,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_16:50_성동구,4,사근살곶이골목형상점가시장,성동구,market,market,0.474,8,1.0,1.0,0.8,0.9,0.6382,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.929293,0.242312,0.846731,1.457247,1.457247,False,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
2026-04-24_16:50_성동구,5,금남시장,성동구,market,market,0.4707,9,1.0,1.0,0.8,0.9,0.636385,0.1,0.25,1.0,0.0,0.75,0.192293,0.052632,0.919192,0.242312,0.846731,1.453554,1.453554,True,"이 장소는 성동구 자치구 조건과 일치, market 유형이 일정 문맥과 유사, 입력 시간대의 유동·접촉 가능성이 높음, 목표 유권자 조건과 부합으로 평가되어 상위 추천에 배치되었다."
