query_id,rank,gold_place_name,recommended_place_name,exact_place_hit,district_match,place_type_match,time_context_match,campaign_context_match,voter_target_match,semantic_similarity,composite_similarity
2026-03-30_11:00_동작구,7,노량진수산시장,상도전통시장,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,8,노량진수산시장,본동인정시장,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,9,노량진수산시장,보라매다올길골목형상점가,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-30_11:00_동작구,10,노량진수산시장,신대방1동 온누리길 골목형상점가,False,1.0,1.0,0.7,0.791667,0.9,0.32099,0.845849
2026-03-31_11:30_동대문구,1,장안동 벚꽃길,신림,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,2,장안동 벚꽃길,잠실(송파구청),False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,3,장안동 벚꽃길,서울역,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,4,장안동 벚꽃길,구로디지털단지,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,5,장안동 벚꽃길,서울대입구(관악구청),False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,6,장안동 벚꽃길,신도림,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,7,장안동 벚꽃길,연신내,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,8,장안동 벚꽃길,까치산,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,9,장안동 벚꽃길,화곡,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-03-31_11:30_동대문구,10,장안동 벚꽃길,쌍문,False,0.0,1.0,0.3,0.75,0.85,0.0,0.4925
2026-04-02_16:00_양천구,1,파리공원,서울역,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,2,파리공원,잠실(송파구청),False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,3,파리공원,강남,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,4,파리공원,홍대입구,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
2026-04-02_16:00_양천구,5,파리공원,고속터미널,False,0.0,1.0,0.25,0.75,0.85,0.0,0.485
