query_id,date,time,district,place_type,target_voter_group,context_tags,raw_rank,recommended_place_name,recommended_district,recommended_place_type,baseline_score,place_id,candidate_source
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,15,상봉먹자 골목형상점가,중랑구,market,0.4738,중랑구_상봉먹자_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,16,흑석시장 골목형상점가,동작구,market,0.4738,동작구_흑석시장_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,17,구로시장,구로구,market,0.4737,구로구_구로시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,18,동대문문구?완구거리,종로구,market,0.4736,종로구_동대문문구?완구거리,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,19,별빛남문시장,금천구,market,0.4734,금천구_별빛남문시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,20,녹두 골목형상점가,관악구,market,0.4733,관악구_녹두_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,21,방학동도깨비시장,도봉구,market,0.4733,도봉구_방학동도깨비시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,22,경희담길 골목형상점가,동대문구,market,0.4732,동대문구_경희담길_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,23,석촌시장,송파구,market,0.4732,송파구_석촌시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,24,사가정시장,중랑구,market,0.4731,중랑구_사가정시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,25,상도전통시장,동작구,market,0.4731,동작구_상도전통시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,26,정릉시장,성북구,market,0.473,성북구_정릉시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,27,면목시장(골목형),중랑구,market,0.4729,중랑구_면목시장(골목형),market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,28,동묘시장,종로구,market,0.4726,종로구_동묘시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,29,본동인정시장,동작구,market,0.4726,동작구_본동인정시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,30,쌍문시장,도봉구,market,0.4726,도봉구_쌍문시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,31,충무로 골목형상점가,중구,market,0.4726,중구_충무로_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,32,보라매다올길골목형상점가,동작구,market,0.4724,동작구_보라매다올길골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,33,신내구길 골목형상점가,중랑구,market,0.4722,중랑구_신내구길_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,34,강북북부골목시장,강북구,market,0.4721,강북구_강북북부골목시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,35,망원시장,마포구,market,0.4721,마포구_망원시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,36,신당오길 골목형상점가,중구,market,0.472,중구_신당오길_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,37,창신골목시장,종로구,market,0.472,종로구_창신골목시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,38,청량리종합시장,동대문구,market,0.472,동대문구_청량리종합시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,39,포수말골목형상점가,은평구,market,0.4718,은평구_포수말골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,40,미소상인회 골목형상점가,강북구,market,0.4717,강북구_미소상인회_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,41,삼성동시장,관악구,market,0.4717,관악구_삼성동시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,42,신중앙시장,중구,market,0.4717,중구_신중앙시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,43,화양제일골목시장,광진구,market,0.4717,광진구_화양제일골목시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,44,동화동 골목형상점가,중구,market,0.4716,중구_동화동_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,45,송정역 카페거리 골목형상점가,강서구,market,0.4716,강서구_송정역_카페거리_골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,46,창동신창시장,도봉구,market,0.4716,도봉구_창동신창시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,47,회기역골목형상점가,동대문구,market,0.4716,동대문구_회기역골목형상점가,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,48,세종마을음식문화거리,종로구,market,0.4714,종로구_세종마을음식문화거리,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,49,정훈한마음골목시장,금천구,market,0.4713,금천구_정훈한마음골목시장,market
2026-03-13_14:10_노원구,2026-03-13,14:10,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,50,청량리농수산물시장,동대문구,market,0.4713,동대문구_청량리농수산물시장,market
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,1,성수1가2동노인복지관 대현분소,성동구,senior_friendly,0.9739,C0000006935,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,2,강남구립 도곡1노인복지관,강남구,senior_friendly,0.9689,C0609608169,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,3,강동구립 해공노인복지관,강동구,senior_friendly,0.9673,A5818,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,4,구립 자양노인복지관,광진구,senior_friendly,0.964,C0608070655,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,5,구립갈현노인복지관,은평구,senior_friendly,0.9624,A2247,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,6,용강 노인복지관,마포구,senior_friendly,0.9607,G0811,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,7,북가좌노인복지관,서대문구,senior_friendly,0.9607,A1599,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,8,청파노인복지관,용산구,senior_friendly,0.9591,A4195,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,9,약수노인복지관,중구,senior_friendly,0.9591,A2255,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,10,공릉노인복지관,노원구,senior_friendly,0.9591,A7040,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,11,서울시립동대문노인종합복지관,동대문구,senior_friendly,0.9434,A3206,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,12,서울시립강서노인종합복지관,강서구,senior_friendly,0.9417,A2771,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,13,서초구립방배노인종합복지관,서초구,senior_friendly,0.9417,Z0629,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,14,구립영등포노인종합복지관,영등포구,senior_friendly,0.9401,A4035,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,15,구립신내노인종합복지관,중랑구,senior_friendly,0.9384,A3015,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,16,금천호암노인종합복지관,금천구,senior_friendly,0.9384,A6518,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,17,시립성북노인종합복지관,성북구,senior_friendly,0.9384,A2733,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,18,사당어르신종합복지관,동작구,senior_friendly,0.9368,G1437,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,19,양천어르신종합복지관,양천구,senior_friendly,0.9368,A1732,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,20,강북노인종합복지관,강북구,senior_friendly,0.9351,A1174,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,21,관악노인종합복지관,관악구,senior_friendly,0.9351,A2776,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,22,구로노인종합복지관,구로구,senior_friendly,0.9351,A7146,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,23,도봉노인종합복지관,도봉구,senior_friendly,0.9351,A5899,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,24,문정노인종합복지관,송파구,senior_friendly,0.9351,C0608954445,senior_friendly
2026-03-13_14:50_노원구,2026-03-13,14:50,노원구,복지시설,노년층;복지수요자;지역주민,복지시설;복지현장방문;오후;노원구;복지;노년층,25,종로노인종합복지관,종로구,senior_friendly,0.9351,A3971,senior_friendly
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,1,남대문시장,중구,market,0.7056,중구_남대문시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,2,동대문종합시장,종로구,market,0.6301,종로구_동대문종합시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,3,장안 마실 골목형상점가,동대문구,market,0.6299,동대문구_장안_마실_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,4,천호로데오거리상점가,강동구,market,0.5914,강동구_천호로데오거리상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,5,광장전통시장,종로구,market,0.5714,종로구_광장전통시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,6,가락몰 골목형상점가,송파구,market,0.5612,송파구_가락몰_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,7,평화시장,중구,market,0.5528,중구_평화시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,8,서울약령시장,동대문구,market,0.5526,동대문구_서울약령시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,9,공릉동도깨비시장,노원구,market,0.4746,노원구_공릉동도깨비시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,10,상계중앙시장,노원구,market,0.4739,노원구_상계중앙시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,11,법원단지길 상점가,금천구,market,0.4739,금천구_법원단지길_상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,12,행운담길 골목형상점가,관악구,market,0.4739,관악구_행운담길_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,13,돈암시장,성북구,market,0.4738,성북구_돈암시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,14,불광천나들이거리골목형상점가,은평구,market,0.4738,은평구_불광천나들이거리골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,15,상봉먹자 골목형상점가,중랑구,market,0.4738,중랑구_상봉먹자_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,16,흑석시장 골목형상점가,동작구,market,0.4738,동작구_흑석시장_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,17,구로시장,구로구,market,0.4737,구로구_구로시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,18,동대문문구?완구거리,종로구,market,0.4736,종로구_동대문문구?완구거리,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,19,별빛남문시장,금천구,market,0.4734,금천구_별빛남문시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,20,녹두 골목형상점가,관악구,market,0.4733,관악구_녹두_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,21,방학동도깨비시장,도봉구,market,0.4733,도봉구_방학동도깨비시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,22,경희담길 골목형상점가,동대문구,market,0.4732,동대문구_경희담길_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,23,석촌시장,송파구,market,0.4732,송파구_석촌시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,24,사가정시장,중랑구,market,0.4731,중랑구_사가정시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,25,상도전통시장,동작구,market,0.4731,동작구_상도전통시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,26,정릉시장,성북구,market,0.473,성북구_정릉시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,27,면목시장(골목형),중랑구,market,0.4729,중랑구_면목시장(골목형),market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,28,동묘시장,종로구,market,0.4726,종로구_동묘시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,29,본동인정시장,동작구,market,0.4726,동작구_본동인정시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,30,쌍문시장,도봉구,market,0.4726,도봉구_쌍문시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,31,충무로 골목형상점가,중구,market,0.4726,중구_충무로_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,32,보라매다올길골목형상점가,동작구,market,0.4724,동작구_보라매다올길골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,33,신내구길 골목형상점가,중랑구,market,0.4722,중랑구_신내구길_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,34,강북북부골목시장,강북구,market,0.4721,강북구_강북북부골목시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,35,망원시장,마포구,market,0.4721,마포구_망원시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,36,신당오길 골목형상점가,중구,market,0.472,중구_신당오길_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,37,창신골목시장,종로구,market,0.472,종로구_창신골목시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,38,청량리종합시장,동대문구,market,0.472,동대문구_청량리종합시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,39,포수말골목형상점가,은평구,market,0.4718,은평구_포수말골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,40,미소상인회 골목형상점가,강북구,market,0.4717,강북구_미소상인회_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,41,삼성동시장,관악구,market,0.4717,관악구_삼성동시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,42,신중앙시장,중구,market,0.4717,중구_신중앙시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,43,화양제일골목시장,광진구,market,0.4717,광진구_화양제일골목시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,44,동화동 골목형상점가,중구,market,0.4716,중구_동화동_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,45,송정역 카페거리 골목형상점가,강서구,market,0.4716,강서구_송정역_카페거리_골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,46,창동신창시장,도봉구,market,0.4716,도봉구_창동신창시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,47,회기역골목형상점가,동대문구,market,0.4716,동대문구_회기역골목형상점가,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,48,세종마을음식문화거리,종로구,market,0.4714,종로구_세종마을음식문화거리,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,49,정훈한마음골목시장,금천구,market,0.4713,금천구_정훈한마음골목시장,market
2026-03-13_15:30_노원구,2026-03-13,15:30,노원구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;노원구;지역상권;생활밀착,50,청량리농수산물시장,동대문구,market,0.4713,동대문구_청량리농수산물시장,market
2026-03-16_13:00_구로구,2026-03-16,13:00,구로구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;구로구;지역상권;생활밀착,1,남대문시장,중구,market,0.7056,중구_남대문시장,market
2026-03-16_13:00_구로구,2026-03-16,13:00,구로구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;구로구;지역상권;생활밀착,2,동대문종합시장,종로구,market,0.6301,종로구_동대문종합시장,market
2026-03-16_13:00_구로구,2026-03-16,13:00,구로구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;구로구;지역상권;생활밀착,3,장안 마실 골목형상점가,동대문구,market,0.6299,동대문구_장안_마실_골목형상점가,market
2026-03-16_13:00_구로구,2026-03-16,13:00,구로구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;구로구;지역상권;생활밀착,4,오류버들시장 골목형상점가,구로구,market,0.4915,구로구_오류버들시장_골목형상점가,market
2026-03-16_13:00_구로구,2026-03-16,13:00,구로구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;구로구;지역상권;생활밀착,5,남구로시장,구로구,market,0.4811,구로구_남구로시장,market
2026-03-16_13:00_구로구,2026-03-16,13:00,구로구,전통시장,상인;지역주민;생활권 유권자,전통시장;지역상권방문;오후;구로구;지역상권;생활밀착,6,그라운드고척 골목형상점가,구로구,market,0.4792,구로구_그라운드고척_골목형상점가,market
