living_population_id,date_id,admin_dong_code,total_living_population,age_20_40_population,age_60_plus_population,age_20_40_ratio,age_60_plus_ratio,morning_living_population,afternoon_living_population,daytime_living_population,morning_score,afternoon_score
20260317_11740690,20260317,11740690,653248.4058000001,198517.5993,157320.1766,0.303893,0.240827,137117.82319999998,142374.76559999998,279492.58879999997,0.490596,0.509404
20260317_11740700,20260317,11740700,641170.5584,204074.3535,163866.9153,0.318284,0.255575,141297.8066,179098.6819,320396.4885,0.441009,0.558991
20260318_11110515,20260318,11110515,432197.4422,154931.2227,76252.8554,0.358473,0.176431,98418.2478,152495.5576,250913.8054,0.392239,0.607761
20260318_11110530,20260318,11110530,657913.28,318143.2386,102093.451,0.483564,0.155178,147574.3213,305512.2434,453086.5647,0.325709,0.674291
20260318_11110540,20260318,11110540,179181.516,81144.72499999999,29896.5183,0.452863,0.16685,41370.991500000004,77940.0483,119311.0398,0.346749,0.653251
20260318_11110550,20260318,11110550,281822.2468,100160.6509,60531.9434,0.355404,0.214788,60873.2588,89472.9914,150346.2502,0.404887,0.595113
20260318_11110560,20260318,11110560,431725.9922,120281.0465,121399.6355,0.278605,0.281196,90487.78,110592.0244,201079.8044,0.450009,0.549991
20260318_11110570,20260318,11110570,139145.4156,44345.120500000005,39260.2494,0.318696,0.282153,28313.1763,33534.3458,61847.5221,0.45779,0.54221
20260318_11110580,20260318,11110580,204688.5605,71038.3985,41600.0405,0.347056,0.203236,45143.563500000004,65815.1277,110958.6912,0.40685,0.59315
20260318_11110600,20260318,11110600,155835.8084,61794.17,24657.6238,0.396534,0.158228,38947.4992,69639.5734,108587.07259999998,0.358675,0.641325
20260318_11110615,20260318,11110615,1622002.8884,792519.3019,287546.451,0.488605,0.177279,338106.9576,807926.0691,1146033.0267,0.295024,0.704976
20260318_11110630,20260318,11110630,373763.5618,151890.272,96389.9093,0.406381,0.25789,80108.9294,164762.2213,244871.1507,0.327147,0.672853
20260318_11110640,20260318,11110640,974561.2628,503849.8504,148049.73930000002,0.517002,0.151914,211387.5275,404961.9365,616349.464,0.342967,0.657033
20260318_11110650,20260318,11110650,827675.0521,441715.6064,104985.1814,0.533682,0.126843,162030.4511,271862.46379999997,433892.9149,0.373434,0.626566
20260318_11110670,20260318,11110670,188731.6788,70269.13620000001,53391.0301,0.372323,0.282894,38716.7569,55108.2181,93824.975,0.412649,0.587351
20260318_11110680,20260318,11110680,161909.995,51085.5689,57011.7195,0.315518,0.35212,32542.0294,40675.5349,73217.5643,0.444457,0.555543
20260318_11110690,20260318,11110690,84127.585,29481.7459,23177.9679,0.350441,0.27551,17617.362399999998,18686.3524,36303.7148,0.485277,0.514723
20260318_11110700,20260318,11110700,196894.5273,73009.4039,55069.4144,0.370805,0.27969,39840.1276,56314.0989,96154.22649999999,0.414336,0.585664
20260318_11110710,20260318,11110710,271181.9253,121155.93920000001,65160.2527,0.44677,0.240282,59484.6388,84567.2393,144051.8781,0.412939,0.587061
20260318_11140520,20260318,11140520,755004.0184,385154.7734,72881.1851,0.510136,0.096531,186712.3375,420189.79469999997,606902.1322,0.307648,0.692352
20260318_11140540,20260318,11140540,751788.8862000001,361174.4404,134430.4086,0.48042,0.178814,175948.3297,413894.94060000003,589843.2703,0.298297,0.701703
20260318_11140550,20260318,11140550,1105657.7953,617241.5885,116151.2585,0.558257,0.105052,260432.02659999998,584760.5929,845192.6195,0.308133,0.691867
20260318_11140570,20260318,11140570,415245.8652,211109.9679,59014.8297,0.508398,0.14212,86180.77739999999,196586.12170000002,282766.89910000004,0.304777,0.695223
20260318_11140580,20260318,11140580,298290.7563,169331.2132,40315.46,0.567672,0.135155,65206.7808,124364.3018,189571.0826,0.34397,0.65603
20260318_11140590,20260318,11140590,618068.6604,303715.7852,115980.2935,0.491395,0.18765,128539.91,265032.2542,393572.1642,0.326598,0.673402
20260318_11140605,20260318,11140605,449353.6905,202598.38379999998,96052.01729999999,0.450866,0.213756,101174.1231,224824.77800000002,325998.9011,0.310351,0.689649
20260318_11140615,20260318,11140615,528515.3146,243884.1439,111818.0079,0.461451,0.21157,112079.4967,159948.3941,272027.8908,0.412015,0.587985
20260318_11140625,20260318,11140625,355837.7683,148435.41330000001,76261.2787,0.417144,0.214315,74317.8756,112603.27249999999,186921.1481,0.397589,0.602411
20260318_11140635,20260318,11140635,306711.8612,106213.038,91378.4468,0.346296,0.297929,61351.325899999996,76690.1902,138041.5161,0.444441,0.555559
20260318_11140645,20260318,11140645,232720.9575,88112.37150000001,56720.9624,0.378618,0.243729,48265.7718,59165.2025,107430.9743,0.449272,0.550728
20260318_11140650,20260318,11140650,156834.96,60490.546800000004,41777.4329,0.385696,0.266378,30776.6412,44929.3836,75706.0248,0.406528,0.593472
20260318_11140665,20260318,11140665,287409.811,101937.1393,79049.7031,0.354675,0.275042,58786.1227,82377.7742,141163.8969,0.416439,0.583561
20260318_11140670,20260318,11140670,278511.2607,124581.1684,63870.633499999996,0.447311,0.229329,58404.2748,71694.9079,130099.1827,0.448921,0.551079
20260318_11140680,20260318,11140680,205758.0323,87184.7984,43054.9885,0.423725,0.209251,45782.5116,76283.69,122066.2016,0.375063,0.624937
20260318_11170510,20260318,11170510,292620.87080000003,115984.3239,63873.1866,0.396364,0.21828,60404.227100000004,76252.0539,136656.28100000002,0.442016,0.557984
20260318_11170520,20260318,11170520,274332.2366,117488.65,53185.1007,0.428271,0.193871,59784.3641,79655.7593,139440.1234,0.428746,0.571254
20260318_11170530,20260318,11170530,428635.5792,216442.98260000002,75575.8414,0.504958,0.176317,102051.0839,184423.0071,286474.091,0.356231,0.643769
20260318_11170555,20260318,11170555,602551.7701,308951.2833,91211.0783,0.512738,0.151375,125124.4074,199372.3228,324496.7302,0.385595,0.614405
20260318_11170560,20260318,11170560,470533.97490000003,231312.8258,72742.2899,0.491596,0.154595,101404.4166,136924.9232,238329.3398,0.42548,0.57452
20260318_11170570,20260318,11170570,336764.5581,134751.1709,73793.2355,0.400135,0.219124,71429.556,90741.0958,162170.6518,0.440459,0.559541
20260318_11170580,20260318,11170580,258254.3301,111976.2527,49120.9026,0.433589,0.190204,54429.7464,75637.2737,130067.02010000001,0.418475,0.581525
20260318_11170590,20260318,11170590,179429.0754,70973.8465,44804.4298,0.395554,0.249706,35257.1662,42380.6266,77637.7928,0.454124,0.545876
20260318_11170625,20260318,11170625,1238389.5581,675981.7167,171181.7648,0.545855,0.138229,247417.6653,480822.98089999997,728240.6462,0.339747,0.660253
20260318_11170630,20260318,11170630,591119.6777,174197.7647,133298.27360000001,0.294691,0.225501,128993.9528,158390.8429,287384.7957,0.448854,0.551146
20260318_11170640,20260318,11170640,167007.4946,64217.6792,43175.0927,0.38452,0.258522,36977.1876,40505.1138,77482.3014,0.477234,0.522766
20260318_11170650,20260318,11170650,247778.6592,126172.8572,42967.3962,0.509216,0.17341,50436.8819,83529.0622,133965.9441,0.37649,0.62351
20260318_11170660,20260318,11170660,257575.6394,123371.1363,42211.3023,0.478971,0.163879,53795.2388,67956.0812,121751.32,0.441845,0.558155
20260318_11170685,20260318,11170685,685431.0573,329936.5883,105173.8486,0.481356,0.153442,151002.6976,253291.7329,404294.4305,0.373497,0.626503
20260318_11170690,20260318,11170690,331542.9702,112731.5327,74528.6446,0.340021,0.224793,76992.3184,100212.4583,177204.7767,0.434482,0.565518
20260318_11170700,20260318,11170700,165739.8191,59286.2106,38795.1287,0.357706,0.234072,37075.4823,47009.1366,84084.6189,0.440931,0.559069
20260318_11200520,20260318,11200520,352423.364,147348.7481,77068.66070000001,0.418102,0.218682,69390.3125,78329.4926,147719.8051,0.469743,0.530257
20260318_11200535,20260318,11200535,689070.8119,292789.3077,133016.478,0.424905,0.193037,137824.848,186029.83909999998,323854.6871,0.425576,0.574424
20260318_11200540,20260318,11200540,461395.632,187853.6626,103912.6835,0.407142,0.225214,103795.97080000001,122495.8887,226291.85950000002,0.458682,0.541318
20260318_11200550,20260318,11200550,769996.7637,449234.40510000003,73100.0105,0.583424,0.094935,166006.4634,281422.2423,447428.7057,0.371023,0.628977
20260318_11200560,20260318,11200560,875999.1824,409831.25930000003,139932.7594,0.467844,0.159741,183528.04570000002,294543.4072,478071.45290000003,0.383893,0.616107
20260318_11200570,20260318,11200570,402301.5917,142321.2482,88146.4928,0.353768,0.219106,79680.1632,88516.0787,168196.2419,0.473733,0.526267
20260318_11200580,20260318,11200580,254081.2146,79752.3268,52588.3129,0.313885,0.206974,54953.0444,58976.7914,113929.8358,0.482341,0.517659
20260318_11200590,20260318,11200590,288529.5033,100629.7875,68678.2606,0.348768,0.238029,55476.8182,69871.5696,125348.3878,0.442581,0.557419
20260318_11200615,20260318,11200615,433402.2525,156684.031,103465.83350000001,0.361521,0.238729,86722.1901,99340.8996,186063.0897,0.46609,0.53391
20260318_11200620,20260318,11200620,259029.0215,91997.0196,59905.4669,0.355161,0.231269,53893.2956,68356.162,122249.4576,0.440847,0.559153
20260318_11200645,20260318,11200645,666943.1952,234641.6223,141336.9257,0.351817,0.211917,146477.5085,176553.8074,323031.3159,0.453447,0.546553
20260318_11200650,20260318,11200650,413194.0786,200898.209,74980.8283,0.486208,0.181466,88750.4004,145591.3518,234341.7522,0.378722,0.621278
20260318_11200660,20260318,11200660,572713.777,307707.1468,84514.8224,0.537279,0.147569,120796.71780000001,217620.0944,338416.81220000004,0.356947,0.643053
20260318_11200670,20260318,11200670,433629.6452,205061.6819,86613.1988,0.472896,0.19974,92383.65,144801.8191,237185.4691,0.3895,0.6105
20260318_11200690,20260318,11200690,1044292.252,589374.22,126184.29329999999,0.564377,0.120832,225875.0027,444083.8689,669958.8716,0.337148,0.662852
20260318_11200720,20260318,11200720,233022.2652,114197.6961,43761.497,0.490072,0.1878,51752.6162,61178.4992,112931.1154,0.458267,0.541733
20260318_11200790,20260318,11200790,416953.8222,196979.5613,83841.3688,0.472425,0.201081,92764.1271,122697.11929999999,215461.2464,0.430537,0.569463
20260318_11215710,20260318,11215710,1034200.4158,676813.5731,100919.7948,0.654432,0.097582,206641.1517,318456.2964,525097.4480999999,0.393529,0.606471
20260318_11215730,20260318,11215730,650620.9943,364770.2872,84746.1136,0.560649,0.130254,129960.5785,216953.89179999998,346914.4703,0.374619,0.625381
20260318_11215740,20260318,11215740,342353.3099,163013.5111,69965.25319999999,0.476156,0.204366,68850.4434,88764.0245,157614.4679,0.436828,0.563172
20260318_11215750,20260318,11215750,427622.5269,180643.95789999998,93235.3526,0.422438,0.218032,85099.7221,105603.0744,190702.7965,0.446243,0.553757
20260318_11215760,20260318,11215760,313218.7392,123419.9634,76342.6531,0.394038,0.243736,62601.394400000005,81959.6244,144561.01880000002,0.433045,0.566955
20260318_11215770,20260318,11215770,573357.1086,190090.5218,150613.1399,0.331539,0.262686,124169.1207,146455.5084,270624.6291,0.458824,0.541176
20260318_11215780,20260318,11215780,357122.563,168343.8821,57869.474,0.47139,0.162044,77177.02170000001,121212.1571,198389.1788,0.389018,0.610982
20260318_11215810,20260318,11215810,853052.0618,247600.221,146905.6485,0.290252,0.172212,183866.47460000002,236150.319,420016.7936,0.43776,0.56224
20260318_11215820,20260318,11215820,575857.1396999999,261336.8766,106455.4452,0.453822,0.184864,119947.1649,157227.9364,277175.1013,0.432749,0.567251
20260318_11215830,20260318,11215830,566530.6253,216981.48189999998,117189.0221,0.383,0.206854,121609.9184,150858.8671,272468.7855,0.446326,0.553674
20260318_11215840,20260318,11215840,618552.8131,234191.9732,130140.671,0.378613,0.210395,125940.6725,168581.1034,294521.7759,0.427611,0.572389
20260318_11215847,20260318,11215847,657627.7822,326871.2749,127589.27369999999,0.497046,0.194014,136240.616,185564.42859999998,321805.0446,0.423364,0.576636
20260318_11215850,20260318,11215850,509946.9777,227017.4784,90393.4501,0.445179,0.17726,104292.60829999999,128381.7714,232674.3797,0.448234,0.551766
20260318_11215860,20260318,11215860,441324.3695,151228.1767,101002.0825,0.342669,0.228861,90642.188,112898.4485,203540.6365,0.445327,0.554673
20260318_11215870,20260318,11215870,675144.2259,247662.1404,129683.4253,0.366828,0.192083,136279.2872,197311.50770000002,333590.7949,0.408522,0.591478
20260318_11230536,20260318,11230536,990699.5805,438475.5724,219679.5626,0.442592,0.221742,212949.7904,302124.8724,515074.6628,0.413435,0.586565
20260318_11230545,20260318,11230545,775414.4517,338425.9218,181481.5614,0.436445,0.234045,165241.0064,243159.3235,408400.3299,0.404605,0.595395
20260318_11230560,20260318,11230560,874050.4846,352010.3183,181859.8648,0.402735,0.208066,181763.93959999998,256441.7186,438205.65819999995,0.414791,0.585209
20260318_11230570,20260318,11230570,380406.6998,137475.1635,80498.2334,0.36139,0.211611,79195.60310000001,120135.5903,199331.1934,0.397307,0.602693
20260318_11230600,20260318,11230600,553765.2397,218436.747,115524.335,0.394457,0.208616,114255.0757,141353.714,255608.78970000002,0.446992,0.553008
20260318_11230610,20260318,11230610,494919.423,180506.1342,127191.1853,0.364718,0.256994,96273.9087,118883.0596,215156.9683,0.447459,0.552541
20260318_11230650,20260318,11230650,836198.9103,338025.66370000003,180376.934,0.404241,0.215711,174602.6796,236474.8614,411077.54099999997,0.424744,0.575256
20260318_11230660,20260318,11230660,694029.0944,241177.6845,139832.5735,0.347504,0.201479,137834.8056,193102.559,330937.3646,0.416498,0.583502
20260318_11230705,20260318,11230705,460518.8395,165726.9591,141849.1045,0.35987,0.30802,97672.64540000001,143280.2849,240952.9303,0.40536,0.59464
20260318_11230710,20260318,11230710,536663.2687,298843.9045,66334.0993,0.556856,0.123605,118691.6281,188583.6741,307275.30220000003,0.386271,0.613729
20260318_11230720,20260318,11230720,484370.951,256202.6877,83423.1214,0.528939,0.17223,106644.5357,120049.1102,226693.6459,0.470435,0.529565
20260318_11230730,20260318,11230730,468718.16339999996,213220.9282,89089.8211,0.454902,0.190071,103258.1869,121871.6856,225129.8725,0.458661,0.541339
20260318_11230740,20260318,11230740,962231.9644,552108.5029,107084.69039999999,0.573779,0.111288,195236.1927,285933.9579,481170.1506,0.405753,0.594247
20260318_11230750,20260318,11230750,285597.4272,103952.5468,69599.21919999999,0.363983,0.243697,57976.1571,62836.3117,120812.4688,0.479886,0.520114
20260318_11260520,20260318,11260520,457167.3472,163471.3212,117754.212,0.357574,0.257574,91226.47,110936.4604,202162.9304,0.451252,0.548748
20260318_11260540,20260318,11260540,354532.7367,116764.7847,89267.8996,0.329348,0.25179,74253.8602,89861.0442,164114.9044,0.45245,0.54755
20260318_11260550,20260318,11260550,259833.3556,87924.3886,68015.8608,0.338388,0.261767,52624.7759,63245.9919,115870.7678,0.454168,0.545832
20260318_11260565,20260318,11260565,652467.9351,254439.0647,165273.1586,0.389964,0.253305,130003.8506,156018.9044,286022.755,0.454523,0.545477
20260318_11260570,20260318,11260570,351912.1425,121230.1553,98923.0867,0.34449,0.281102,69510.4786,84142.9048,153653.3834,0.452385,0.547615
20260318_11260575,20260318,11260575,505556.9397,188406.78759999998,127019.7026,0.372672,0.251247,104267.143,142893.1789,247160.32189999998,0.42186,0.57814
20260318_11260580,20260318,11260580,429386.6452,150280.8432,106720.7037,0.34999,0.248542,93324.1381,122068.4978,215392.6359,0.433275,0.566725
20260318_11260590,20260318,11260590,524626.5615,250310.3941,113797.0567,0.477121,0.216911,101994.228,141826.2644,243820.4924,0.418317,0.581683
20260318_11260600,20260318,11260600,365166.5719,120508.9814,96601.9547,0.330011,0.264542,75996.03570000001,88252.7889,164248.8246,0.462688,0.537312
20260318_11260610,20260318,11260610,576892.7584,206335.3614,165703.4572,0.357667,0.287234,115077.4619,144175.263,259252.7249,0.443881,0.556119
20260318_11260620,20260318,11260620,574281.8261,191693.316,144291.0121,0.333797,0.251255,119380.1531,139756.6706,259136.8237,0.460684,0.539316
20260318_11260630,20260318,11260630,405538.3223,154632.3964,101061.9816,0.381302,0.249205,80677.2203,105386.6923,186063.91259999998,0.4336,0.5664
20260318_11260655,20260318,11260655,957944.2095,329822.9858,228279.81650000002,0.344303,0.238302,199996.0647,270122.4066,470118.4713,0.425416,0.574584
20260318_11260660,20260318,11260660,225052.8649,72024.5888,63233.9324,0.320034,0.280974,47396.9433,53370.005000000005,100766.9483,0.470362,0.529638
20260318_11260680,20260318,11260680,782144.6753,253301.4339,189132.8293,0.323855,0.241813,161224.2408,204982.3621,366206.6029,0.440255,0.559745
20260318_11260690,20260318,11260690,317815.7679,101700.0476,89183.1574,0.319997,0.280613,65334.3154,86193.9066,151528.222,0.431169,0.568831
20260318_11290525,20260318,11290525,470024.8248,167664.2674,106638.8293,0.356714,0.226879,100962.75409999999,130182.5399,231145.294,0.436793,0.563207
20260318_11290555,20260318,11290555,682605.3388,298999.5799,118396.8034,0.438027,0.173448,135220.1295,204116.4449,339336.57440000004,0.398484,0.601516
20260318_11290575,20260318,11290575,614194.2187,303909.4353,83738.77160000001,0.49481,0.136339,125364.90699999999,191572.1233,316937.0303,0.395551,0.604449
20260318_11290580,20260318,11290580,244065.5284,77074.9208,62105.075600000004,0.315796,0.254461,52198.1864,59583.191600000006,111781.378,0.466967,0.533033
20260318_11290590,20260318,11290590,335853.756,106028.0184,77616.167,0.315697,0.231101,66209.57370000001,72094.6526,138304.2263,0.478724,0.521276
20260318_11290600,20260318,11290600,807872.4465,462421.5849,94166.6158,0.572394,0.116561,169312.9356,294735.1334,464048.069,0.364861,0.635139
20260318_11290610,20260318,11290610,328407.76050000003,132826.1197,74505.069,0.404455,0.226868,68017.6088,82732.2956,150749.9044,0.451195,0.548805
20260318_11290620,20260318,11290620,296751.0173,91703.1629,69019.3131,0.309024,0.232583,58065.0486,69866.665,127931.71359999999,0.453875,0.546125
20260318_11290630,20260318,11290630,419462.2389,143433.3303,99969.54,0.341946,0.238328,84305.75839999999,96944.2553,181250.0137,0.465135,0.534865
20260318_11290640,20260318,11290640,489393.6324,254292.7208,65010.8559,0.519608,0.13284,104197.6991,173009.7773,277207.4764,0.375883,0.624117
20260318_11290650,20260318,11290650,397591.1047,142782.0987,97620.3167,0.359118,0.245529,77881.1788,99611.8194,177492.99819999997,0.438785,0.561215
20260318_11290660,20260318,11290660,849465.9439,246629.5649,147790.4613,0.290335,0.17398,164398.1376,201065.8603,365463.99789999996,0.449834,0.550166
20260318_11290685,20260318,11290685,428651.9977,146227.728,94307.3294,0.341134,0.220009,83641.8492,114058.4362,197700.2854,0.423074,0.576926
20260318_11290705,20260318,11290705,940110.1218,358232.7119,200507.5233,0.381054,0.213281,193619.6646,239466.0599,433085.7245,0.44707,0.55293
20260318_11290715,20260318,11290715,699093.9596,245832.883,133416.8117,0.351645,0.190842,138400.6453,209554.9142,347955.5595,0.397754,0.602246
20260318_11290725,20260318,11290725,554213.9341,227239.0803,122757.0157,0.410021,0.221498,114564.0636,166110.1659,280674.2295,0.408175,0.591825
20260318_11290760,20260318,11290760,460192.1886,148025.126,112728.7825,0.321659,0.24496,94356.22630000001,107106.1717,201462.39800000002,0.468357,0.531643
20260318_11290770,20260318,11290770,345055.985,127888.5286,90552.7407,0.370631,0.262429,68980.8815,85830.3857,154811.2672,0.44558,0.55442
20260318_11290780,20260318,11290780,257660.7417,96866.4447,56874.8984,0.375946,0.220736,51817.452900000004,65232.8678,117050.32070000001,0.442694,0.557306
20260318_11290810,20260318,11290810,644398.4618,236371.5737,164771.8902,0.36681,0.255699,132385.0111,171134.6973,303519.7084,0.436166,0.563834
20260318_11305534,20260318,11305534,483203.3853,150525.4321,130020.6218,0.311516,0.269081,96269.0914,114697.3247,210966.4161,0.456324,0.543676
20260318_11305535,20260318,11305535,520614.3007,198757.8588,138710.6711,0.381776,0.266437,112006.2296,152975.8506,264982.0802,0.422694,0.577306
20260318_11305545,20260318,11305545,746272.874,245981.8362,198806.6815,0.329614,0.266399,150624.1235,209303.7912,359927.91469999996,0.418484,0.581516
20260318_11305555,20260318,11305555,559790.9519,164662.3674,160210.2125,0.29415,0.286197,121204.1127,153002.1315,274206.24419999996,0.442018,0.557982
20260318_11305575,20260318,11305575,467287.7511,129757.1809,91088.9638,0.277682,0.194931,93546.7129,118107.45420000001,211654.16710000002,0.441979,0.558021
20260318_11305590,20260318,11305590,397680.45759999997,160277.4253,98316.8912,0.403031,0.247226,78655.5815,107959.5759,186615.1574,0.421485,0.578515
20260318_11305600,20260318,11305600,222336.2144,67335.7977,70296.1442,0.302856,0.31617,46864.2549,54559.9979,101424.2528,0.462062,0.537938
20260318_11305606,20260318,11305606,316079.6242,89189.5272,103118.183,0.282174,0.326241,62875.0098,79706.1878,142581.1976,0.440977,0.559023
20260318_11305610,20260318,11305610,384935.98600000003,130540.676,107643.9274,0.339123,0.279641,82318.348,101498.8377,183817.1857,0.447827,0.552173
20260318_11305620,20260318,11305620,371230.8468,119295.0512,111691.4553,0.32135,0.300868,71901.8737,98019.72690000001,169921.6006,0.423147,0.576853
20260318_11305630,20260318,11305630,582698.7603,256820.7607,136295.4126,0.440744,0.233904,117202.9296,159147.5456,276350.4752,0.42411,0.57589
20260318_11305645,20260318,11305645,384326.4942,124351.01699999999,108321.4792,0.323556,0.281848,75864.7773,99127.0316,174991.8089,0.433533,0.566467
20260318_11305660,20260318,11305660,616565.911,188061.8226,184216.2136,0.305015,0.298778,127814.4478,158980.5123,286794.9601,0.445665,0.554335
20260318_11320511,20260318,11320511,444808.0378,141922.8299,118266.06330000001,0.319065,0.265881,93125.5577,117753.52119999999,210879.0789,0.441606,0.558394
20260318_11320512,20260318,11320512,700548.3359000001,254492.13139999998,176930.8867,0.363276,0.252561,136946.3902,159889.2171,296835.60730000003,0.461354,0.538646
20260318_11320513,20260318,11320513,248063.4187,71877.5296,72034.1322,0.289755,0.290386,49378.3241,62699.1397,112077.4638,0.440573,0.559427
20260318_11320514,20260318,11320514,683186.5821,221425.6265,178064.4402,0.324107,0.260638,151775.6583,186956.8941,338732.55240000004,0.448069,0.551931
20260318_11320515,20260318,11320515,399345.4865,132968.1441,108389.2837,0.332965,0.271417,82278.13680000001,112905.2971,195183.4339,0.421543,0.578457
20260318_11320521,20260318,11320521,389572.5993,107901.0626,135751.7601,0.276973,0.348463,82372.7967,107564.1799,189936.9766,0.433685,0.566315
20260318_11320522,20260318,11320522,434955.5115,129040.6206,139942.3398,0.296675,0.321739,95279.4176,113072.3817,208351.7993,0.457301,0.542699
20260318_11320660,20260318,11320660,396603.799,137011.1687,99228.0536,0.345461,0.250194,80966.2118,108366.8486,189333.06040000002,0.427639,0.572361
20260318_11320670,20260318,11320670,397265.5849,125818.3447,112710.3673,0.316711,0.283715,80469.1727,105454.2267,185923.3994,0.432808,0.567192
20260318_11320680,20260318,11320680,395548.8577,134455.0634,108002.63249999999,0.33992,0.273045,84546.0269,106267.2454,190813.2723,0.443083,0.556917
20260318_11320681,20260318,11320681,311455.3699,78281.0125,80987.9391,0.251339,0.260031,66735.0042,85014.3817,151749.3859,0.439771,0.560229
20260318_11320690,20260318,11320690,580967.0685,182960.4674,164858.2272,0.314924,0.283765,116892.9411,171127.775,288020.71609999996,0.405849,0.594151
20260318_11320700,20260318,11320700,238811.1172,67320.5718,85049.5243,0.281899,0.356137,47133.6097,60993.4164,108127.0261,0.43591,0.56409
20260318_11320710,20260318,11320710,420727.0903,107301.9444,132187.7178,0.255039,0.314189,84548.173,96519.5338,181067.70679999999,0.466942,0.533058
20260318_11350560,20260318,11350560,517108.9668,217888.6653,98665.009,0.421359,0.190801,106900.60029999999,155069.5559,261970.1562,0.408064,0.591936
20260318_11350570,20260318,11350570,471019.8056,138161.9901,117784.9565,0.293325,0.250064,103797.0602,133119.5701,236916.63030000002,0.438116,0.561884
20260318_11350580,20260318,11350580,489265.6549,164859.1861,130083.4466,0.336952,0.265875,99096.9827,116323.2764,215420.2591,0.460017,0.539983
20260318_11350595,20260318,11350595,892840.8029,346773.1235,220639.8945,0.388393,0.247121,180455.5888,230984.8515,411440.4403,0.438595,0.561405
20260318_11350600,20260318,11350600,1287115.0504,541204.2938,196675.8501,0.420479,0.152804,276637.4613,406324.2841,682961.7454,0.405056,0.594944
20260318_11350611,20260318,11350611,594748.5965,186456.2384,140742.5829,0.313504,0.236642,129489.8996,169800.821,299290.7206,0.432656,0.567344
20260318_11350612,20260318,11350612,356229.8759,116397.1943,91075.0952,0.326747,0.255664,74256.4569,90246.74549999999,164503.2024,0.451398,0.548602
20260318_11350619,20260318,11350619,437481.7761,103944.5639,71651.931,0.237597,0.163783,81997.5036,113171.7691,195169.2727,0.420135,0.579865
20260318_11350621,20260318,11350621,593381.5451,140269.7703,101234.9669,0.236391,0.170607,113507.7643,146278.16509999998,259785.92939999996,0.436928,0.563072
20260318_11350624,20260318,11350624,354507.77,89675.8339,93360.8312,0.252959,0.263353,73526.1706,98340.1643,171866.33490000002,0.42781,0.57219
20260318_11350625,20260318,11350625,744749.3213,217645.2379,179984.2646,0.29224,0.241671,157541.6615,202525.68,360067.3415,0.437534,0.562466
20260318_11350630,20260318,11350630,731295.4013,207607.5198,230414.2448,0.28389,0.315077,148435.9918,181371.9384,329807.9302,0.450068,0.549932
20260318_11350640,20260318,11350640,609776.2961,212947.6107,159734.662,0.349223,0.261956,117000.1598,178688.30180000002,295688.46160000004,0.395687,0.604313
20260318_11350665,20260318,11350665,435245.204,119797.498,135050.9356,0.275241,0.310287,88619.1338,103202.0622,191821.196,0.461988,0.538012
20260318_11350670,20260318,11350670,393126.5826,113388.3551,121367.4994,0.288427,0.308724,77626.6488,97191.8564,174818.5052,0.444041,0.555959
20260318_11350695,20260318,11350695,1036252.0355,357000.4606,239451.2535,0.344511,0.231074,216708.8395,311966.1004,528674.9399,0.409909,0.590091
20260318_11350700,20260318,11350700,472258.6974,161352.06220000001,98948.9779,0.34166,0.209523,96212.09479999999,105007.7316,201219.8264,0.478144,0.521856
20260318_11350710,20260318,11350710,298800.592,89426.3519,71623.3973,0.299284,0.239703,62443.1737,80412.9908,142856.1645,0.437105,0.562895
20260318_11350720,20260318,11350720,293241.2432,104976.90539999999,71688.4718,0.357988,0.244469,61342.4093,84275.537,145617.9463,0.421256,0.578744
20260318_11380510,20260318,11380510,695897.1947,253666.1894,177247.82749999998,0.364517,0.254704,141553.9022,174034.7458,315588.64800000004,0.448539,0.551461
20260318_11380520,20260318,11380520,552711.5475,183874.6877,155797.9267,0.332677,0.281879,108511.2635,135380.8126,243892.0761,0.444915,0.555085
20260318_11380530,20260318,11380530,442641.6105,144969.6442,125250.4763,0.32751,0.282961,93929.3064,107191.4139,201120.7203,0.467029,0.532971
20260318_11380551,20260318,11380551,410260.2911,146987.2859,102372.9252,0.358278,0.249532,87511.0975,115313.7665,202824.864,0.431461,0.568539
20260318_11380552,20260318,11380552,522077.0378,167811.2145,121170.67109999999,0.32143,0.232093,108849.6,135486.8228,244336.4228,0.445491,0.554509
20260318_11380560,20260318,11380560,599456.7866,182022.3855,149941.8864,0.303646,0.25013,126780.7625,147211.1766,273991.9391,0.462717,0.537283
20260318_11380570,20260318,11380570,1292761.9845,497616.0959,281413.234,0.384925,0.217684,254736.2299,330628.0263,585364.2562000001,0.435176,0.564824
20260318_11380580,20260318,11380580,509535.0285,195363.0196,109056.7138,0.383414,0.214032,101996.9071,126928.6365,228925.54359999998,0.445546,0.554454
20260318_11380590,20260318,11380590,412957.9801,127858.1018,75696.8922,0.309615,0.183304,84689.2066,104194.3518,188883.5584,0.448367,0.551633
20260318_11380600,20260318,11380600,517883.4792,183785.8276,138412.4232,0.354879,0.267266,103983.535,131734.962,235718.497,0.441134,0.558866
20260318_11380625,20260318,11380625,930470.3354,323443.3763,232110.9383,0.347613,0.249455,182931.0079,232608.2684,415539.2763,0.440226,0.559774
20260318_11380631,20260318,11380631,462204.0639,165857.3816,115685.1395,0.35884,0.25029,90429.4615,108976.5178,199405.9793,0.453494,0.546506
