station_id,use_month,line_name,station_name,in_06_07,out_06_07,in_07_08,out_07_08,in_08_09,out_08_09,in_09_10,out_09_10,in_12_13,out_12_13,in_13_14,out_13_14,in_14_15,out_14_15,in_15_16,out_15_16,in_16_17,out_16_17,in_17_18,out_17_18,morning_total_in,morning_total_out,afternoon_total_in,afternoon_total_out
202402_경춘선_춘천,202402,경춘선,춘천,1175,277,1509,677,2459,1595,2536,2015,2175,2938,2955,3339,3386,2062,3997,2990,3873,2077,3284,2104,7679,4564,19670,15510
202402_경춘선_퇴계원,202402,경춘선,퇴계원,4479,1544,16030,3164,11159,4720,7672,2542,5911,3206,5451,3408,3888,3652,4024,4080,3677,5766,4356,9372,39340,11970,27307,29484
202402_경춘선_평내호평,202402,경춘선,평내호평,11110,1373,22490,3702,16600,8175,10067,5794,8872,7395,8157,6638,7476,8239,7729,7960,7520,9109,7481,14999,60267,19044,47235,54340
202402_공항철도 1호선_검암,202402,공항철도 1호선,검암,12567,1860,30889,6826,22975,13204,12388,4528,8578,4394,7568,5267,6411,5729,6507,7215,7925,10156,8393,13579,78819,26418,45382,46340
202402_공항철도 1호선_계양,202402,공항철도 1호선,계양,30900,2890,65919,4412,52806,6605,31194,5996,19211,6600,15704,9198,12894,11220,12176,14413,12923,20800,12641,28851,180819,19903,85549,91082
202402_공항철도 1호선_공덕,202402,공항철도 1호선,공덕,2499,1501,5801,3458,6730,10907,4224,5713,3470,4464,3682,4895,3558,4213,3531,5147,4530,5987,6266,8835,19254,21579,25037,33541
202402_공항철도 1호선_공항화물청사,202402,공항철도 1호선,공항화물청사,1338,6621,1810,10497,2012,18674,1759,2791,1093,2823,1103,1180,1912,744,2700,796,4722,1175,9642,1664,6919,38583,21172,8382
202402_공항철도 1호선_김포공항,202402,공항철도 1호선,김포공항,2910,10689,6049,17824,11367,15860,14776,9372,17389,10796,18653,11820,22858,9567,21929,8980,17593,9976,21106,12469,35102,53745,119528,63608
202402_공항철도 1호선_디지털미디어시티,202402,공항철도 1호선,디지털미디어시티,7928,6846,20073,28711,21256,81050,11700,37823,11895,11287,12841,11833,12890,10196,15488,10764,19578,12213,45662,18276,60957,154430,118354,74569
202402_공항철도 1호선_마곡나루(서울식물원),202402,공항철도 1호선,마곡나루(서울식물원),4200,20741,11838,29298,13953,63292,7174,27693,7450,8198,7288,10524,8402,7533,12648,6183,22969,7648,61315,12111,37165,141024,120072,52197
202402_공항철도 1호선_서울역,202402,공항철도 1호선,서울역,3606,13172,11308,19683,14702,30624,15408,26320,25409,23535,26041,22159,19826,18906,28497,21146,29461,21521,34309,24277,45024,89799,163543,131544
202402_공항철도 1호선_영종,202402,공항철도 1호선,영종,9813,1613,13918,2547,10516,3229,7929,2691,7207,3838,6088,3819,5499,5286,5273,6992,5985,7566,5984,8256,42176,10080,36036,35757
202402_공항철도 1호선_운서,202402,공항철도 1호선,운서,18203,6670,27253,11135,24166,11899,12717,10518,15870,8553,12680,9397,10740,11869,11944,12788,13455,15241,15795,18792,82339,40222,80484,76640
202402_공항철도 1호선_인천공항1터미널,202402,공항철도 1호선,인천공항1터미널,11181,16801,13934,31013,15581,30383,15728,22739,23193,36557,23818,25990,27425,21534,36225,18429,30918,21623,29635,22435,56424,100936,171214,146568
202402_공항철도 1호선_인천공항2터미널,202402,공항철도 1호선,인천공항2터미널,6551,11075,6887,16848,8565,16320,7810,10014,8011,15132,8574,11021,13889,9826,14240,9286,17017,9660,19935,10279,29813,54257,81666,65204
202402_공항철도 1호선_청라국제도시,202402,공항철도 1호선,청라국제도시,15814,3695,30520,6620,19565,17090,11407,5542,10068,4174,8424,5459,7808,6143,7914,7023,10079,9829,13461,13879,77306,32947,57754,46507
202402_공항철도 1호선_홍대입구,202402,공항철도 1호선,홍대입구,4981,3353,9335,9047,13061,22734,10776,24720,16076,35501,18462,35907,21772,30891,26908,30580,33238,31197,40590,33161,38153,59854,157046,197237
202402_과천선_경마공원,202402,과천선,경마공원,906,2021,1913,3330,2122,9298,1930,23193,3200,14371,4337,12192,5736,7630,10260,4700,15296,3127,23861,2093,6871,37842,62690,44113
202402_과천선_과천,202402,과천선,과천,9028,2003,24367,4063,22036,7691,15003,5101,11141,5611,10686,6191,9511,7601,9535,9203,9672,11134,9143,13811,70434,18858,59688,53551
202402_과천선_대공원,202402,과천선,대공원,264,2636,664,3488,792,8687,1323,15664,6273,8881,6957,8499,8099,6840,10151,3666,13824,2337,15395,1416,3043,30475,60699,31639
202402_과천선_범계,202402,과천선,범계,31968,12262,81591,22048,66385,52815,37894,39849,36985,29834,35126,37873,35532,35649,39284,39770,44162,45231,48118,58150,217838,126974,239207,246507
202402_과천선_선바위,202402,과천선,선바위,4988,7624,13408,18962,15862,24220,12016,14346,9711,6993,9587,6937,9701,6469,10710,7235,13622,8635,22534,10414,46274,65152,75865,46683
202402_과천선_인덕원,202402,과천선,인덕원,26209,14806,69251,36605,60492,91509,38822,36595,32510,20299,31063,23969,28594,24283,31483,28043,38760,33940,53615,48109,194774,179515,216025,178643
202402_과천선_정부과천청사,202402,과천선,정부과천청사,6941,10618,20094,24990,17390,73703,13342,18430,13024,10956,14200,11506,14419,11452,16045,11841,21999,13556,31499,16818,57767,127741,111186,76129
202402_과천선_평촌,202402,과천선,평촌,18362,10509,53262,30813,41492,75765,23292,29424,19377,13463,17941,17629,18542,15622,21834,16768,26057,20395,41821,27211,136408,146511,145572,111088
202402_분당선_가천대,202402,분당선,가천대,6039,2933,15871,5414,22099,14373,14399,10657,10044,8120,9451,9861,8965,8442,10003,9628,13011,10862,14375,13475,58408,33377,65849,60388
202402_분당선_강남구청,202402,분당선,강남구청,2359,5372,6152,15070,9624,49876,8045,39602,10605,13687,11851,14974,13253,13619,14879,13002,18201,13386,27947,15112,26180,109920,96736,83780
202402_분당선_개포동,202402,분당선,개포동,3380,2724,11022,4444,12640,8533,8767,7350,7312,6483,6809,6570,6834,6365,7041,7147,7482,8210,8711,9924,35809,23051,44189,44699
202402_분당선_구룡,202402,분당선,구룡,2326,4257,6156,4792,8439,9250,6454,4367,4881,3472,4784,3784,5947,4232,5392,4514,7852,4872,7592,6118,23375,22666,36448,26992
202402_분당선_구성,202402,분당선,구성,6750,2808,17903,4039,19766,6261,12031,3588,7449,4568,6661,4964,6441,5708,5956,7318,6957,8640,7217,12992,56450,16696,40681,44190
202402_분당선_기흥,202402,분당선,기흥,13392,4115,32362,9568,33176,17755,18337,8962,13331,8353,12968,10895,11634,10216,12738,11879,14166,14214,17829,19660,97267,40400,82666,75217
202402_분당선_대모산입구,202402,분당선,대모산입구,6382,2351,20082,5206,22709,9318,13114,6584,8958,5749,8492,6470,7309,6357,7404,8358,8607,9226,10040,12305,62287,23459,50810,48465
202402_분당선_도곡,202402,분당선,도곡,3739,5848,9430,11934,13206,22405,10768,18988,10855,8825,11098,9351,11621,9160,13619,9589,14681,10257,20587,12435,37143,59175,82461,59617
202402_분당선_망포,202402,분당선,망포,19899,8686,49499,22740,43799,39608,22941,16303,17755,12473,16714,12537,16750,12706,17850,16974,21557,19748,33473,27993,136138,87337,124099,102431
202402_분당선_매교,202402,분당선,매교,9423,1822,19360,3484,17181,6696,9240,4256,6625,5573,5684,5351,5905,5846,5677,6101,6534,7651,7110,12139,55204,16258,37535,42661
202402_분당선_매탄권선,202402,분당선,매탄권선,9248,2433,19100,3953,18515,8316,10303,4851,7403,4431,6363,5038,5924,4662,6484,6643,7409,8682,8042,11308,57166,19553,41625,40764
202402_분당선_모란,202402,분당선,모란,19304,9995,45817,19488,58784,31949,43239,24385,33400,32470,34001,34079,32791,33331,34620,38619,36361,40735,37867,43135,167144,85817,209040,222369
202402_분당선_미금,202402,분당선,미금,10551,10343,23026,17930,26669,38585,21576,30925,24923,22349,24992,24598,25995,24016,30688,23873,29039,26079,32546,29294,81822,97783,168183,150209
202402_분당선_보정,202402,분당선,보정,3371,1348,8180,2464,9171,4030,6538,2201,4017,2212,3730,2372,3343,2866,3790,3859,3397,4464,3762,5606,27260,10043,22039,21379
202402_분당선_복정,202402,분당선,복정,2,0,3,0,3,0,9,0,12,0,7,0,10,0,1,0,10,0,7,0,17,0,47,0
202402_분당선_상갈,202402,분당선,상갈,7782,2411,17172,5594,18057,8462,12088,4575,7448,4205,7287,5982,6306,6115,6503,6972,7011,9650,9659,12250,55099,21042,44214,45174
202402_분당선_서울숲,202402,분당선,서울숲,4214,4859,11123,20582,20524,41957,13748,32418,11942,19637,14109,21779,16211,20614,21257,20360,26735,19970,39620,21013,49609,99816,129874,123373
202402_분당선_서현,202402,분당선,서현,11154,10871,29712,29052,35134,79920,27179,67205,31137,34855,35246,37417,35830,39061,42682,36429,45862,39832,61528,46261,103179,187048,252285,233855
202402_분당선_선릉,202402,분당선,선릉,2256,10024,4637,40977,6467,120374,5846,85356,10464,21273,11749,23022,14191,18756,18447,16055,25264,17060,44448,19895,19206,256731,124563,116061
202402_분당선_선정릉,202402,분당선,선정릉,2041,4516,4163,12366,6527,43835,5759,37633,8584,7896,8843,8806,10775,7893,11411,6970,13022,7054,24389,8105,18490,98350,77024,46724
202402_분당선_수내,202402,분당선,수내,6587,7648,16357,22307,20246,57899,15001,41929,16559,17352,18298,17836,20666,17508,22699,16908,24646,18153,38304,22061,58191,129783,141172,109818
202402_분당선_수서,202402,분당선,수서,6138,12996,22970,24244,34956,42557,24206,26695,26061,20640,21632,18059,16081,18683,23760,21367,26599,24590,34586,30650,88270,106492,148719,133989
202402_분당선_수원,202402,분당선,수원,8003,3699,19992,6826,20526,11885,10413,11710,9490,11833,10113,12700,10499,12162,12693,11307,14434,14220,16345,19281,58934,34120,73574,81503
202402_분당선_수원시청,202402,분당선,수원시청,11615,5912,27037,14917,27003,46788,14535,31473,17742,18987,16871,21489,17967,16796,21907,18272,26763,21276,29415,31588,80190,99090,130665,128408
202402_분당선_신갈,202402,분당선,신갈,8280,1214,17061,2229,17098,5376,10884,4006,6873,4637,6935,5787,6325,5963,6520,6791,6427,7734,5796,10527,53323,12825,38876,41439
202402_분당선_압구정로데오,202402,분당선,압구정로데오,3545,10076,4933,22672,7538,67279,7439,96181,18463,33873,21782,35474,28106,32850,36038,31848,43978,32951,63273,38287,23455,196208,211640,205283
202402_분당선_야탑,202402,분당선,야탑,17275,13416,45932,35993,55131,85188,38793,50495,35648,35480,36003,38874,37622,34846,42038,39222,45426,41294,60822,51244,157131,185092,257559,240960
202402_분당선_영통,202402,분당선,영통,7229,4113,16107,9231,16526,20343,10166,15230,11334,12027,12453,12591,12400,12001,13831,13462,16322,13228,21800,19182,50028,48917,88140,82491
202402_분당선_오리,202402,분당선,오리,13254,7352,25868,13696,28087,33244,19288,17556,16033,12429,16377,12206,16029,12192,17417,13722,19146,15120,26843,16782,86497,71848,111845,82451
202402_분당선_이매,202402,분당선,이매,5358,3069,12323,7094,14645,13036,10173,7503,9408,6611,8314,7293,8116,6907,8345,8314,9334,9206,10201,10962,42499,30702,53718,49293
202402_분당선_정자,202402,분당선,정자,8920,13348,24230,39489,28647,70072,21817,43669,19800,18212,20622,20145,21520,18367,25648,20310,28372,24123,51675,34159,83614,166578,167637,135316
202402_분당선_죽전,202402,분당선,죽전,13902,6367,36925,13410,32767,20511,20123,20684,16385,16426,17163,18296,17101,19033,19476,21241,21040,24540,25444,29735,103717,60972,116609,129271
202402_분당선_청명,202402,분당선,청명,6926,2005,15984,5023,16760,6957,9064,3664,5740,4005,5862,4523,4946,4976,5609,5823,5912,6815,7385,9650,48734,17649,35454,35792
202402_분당선_태평,202402,분당선,태평,16829,4452,37067,7124,53701,15211,37505,11077,19405,14207,19345,15575,17672,17555,17104,23630,17724,25977,19087,30983,145102,37864,110337,127927
202402_분당선_한티,202402,분당선,한티,7246,8414,19197,23794,24408,48345,16829,44442,21087,25902,23493,33718,22614,23073,25622,22592,29610,25514,49494,36109,67680,124995,171920,166908
202402_서해선_김포공항,202402,서해선,김포공항,511,6891,1238,7576,2230,9624,2530,6528,3577,8776,5094,8729,6840,7709,7731,6299,7325,6465,8491,7816,6509,30619,39058,45794
202402_서해선_부천종합운동장,202402,서해선,부천종합운동장,3544,1096,10207,2374,10370,2844,5200,1677,2873,1566,2580,1823,2449,1831,2411,2176,2896,3056,3523,4433,29321,7991,16732,14885
202402_서해선_원종,202402,서해선,원종,6727,2181,14589,4383,13895,6768,8253,4038,7002,4815,6303,5639,5692,6145,6173,6960,6802,9081,7760,11697,43464,17370,39732,44337
202402_수인선_고색,202402,수인선,고색,7466,2894,15964,15295,12208,19726,6311,4801,5633,3308,4942,3869,4615,4009,5087,4531,5948,6240,14882,7983,41949,42716,41107,29940
202402_수인선_남동인더스파크,202402,수인선,남동인더스파크,939,3799,1219,15891,1910,18470,1305,2813,1775,1518,1951,1594,2056,1223,2702,1173,3783,1127,13080,1505,5373,40973,25347,8140
202402_수인선_달월,202402,수인선,달월,38,138,123,143,128,284,79,76,77,114,86,134,127,86,141,72,314,102,337,110,368,641,1082,618
202402_수인선_사리,202402,수인선,사리,9412,1440,20794,2396,17444,4216,10051,2548,8116,3729,7951,4292,6030,4249,5717,5953,5945,8132,6194,9320,57701,10600,39953,35675
202402_수인선_소래포구,202402,수인선,소래포구,6165,2881,13015,2992,11038,5738,6601,5247,7944,9790,7796,8937,9312,8192,10978,6993,10375,8132,8630,9004,36819,16858,55035,51048
202402_수인선_송도,202402,수인선,송도,4180,1161,7217,1759,7545,3225,3866,2151,4250,3092,4154,3125,3703,3242,3976,4106,3869,4619,3821,5893,22808,8296,23773,24077
202402_수인선_숭의,202402,수인선,숭의,5408,3200,10799,6618,9280,9878,5938,4476,6062,4290,5705,5107,5551,4657,6272,4864,6705,6454,9204,8015,31425,24172,39499,33387
202402_수인선_신포,202402,수인선,신포,1354,1058,2781,2535,2341,5450,1725,2926,2566,2996,2893,3139,3074,2914,3386,3109,3826,3343,4760,3696,8201,11969,20505,19197
202402_수인선_야목,202402,수인선,야목,457,478,896,663,1020,588,670,302,601,370,623,417,551,353,678,453,959,648,888,641,3043,2031,4300,2882
202402_수인선_어천,202402,수인선,어천,1117,1171,2460,2352,2630,2315,2380,1311,2393,1614,2429,1952,1962,1941,2372,1906,2593,2868,2677,2458,8587,7149,14426,12739
202402_수인선_연수,202402,수인선,연수,6075,1884,12427,3673,11006,9857,5822,6758,6662,6677,7562,6658,7342,6491,7465,7111,7481,8935,8869,11917,35330,22172,45381,47789
202402_수인선_오목천,202402,수인선,오목천,5279,1619,11820,3841,11814,6336,7459,3042,6292,3432,5710,4473,4789,3908,5177,4930,5680,6690,6022,6286,36372,14838,33670,29719
202402_수인선_원인재,202402,수인선,원인재,6061,2168,11743,4765,13426,6784,7839,3911,6623,5473,6703,5744,5794,5966,6492,7600,6387,8270,7716,11101,39069,17628,39715,44154
202402_수인선_월곶,202402,수인선,월곶,4486,1152,9534,1414,7932,2590,4755,2621,4205,4471,4015,3993,3808,3681,4034,4139,4797,4703,4941,6197,26707,7777,25800,27184
202402_수인선_인천,202402,수인선,인천,841,971,1484,2017,1746,2912,1469,1760,1886,4765,2142,4602,2393,4559,3406,3877,2847,3239,2897,3063,5540,7660,15571,24105
202402_수인선_인천논현,202402,수인선,인천논현,5680,3930,11292,7185,11348,11099,7131,8364,7964,7461,7893,8190,7867,8356,8629,8915,9276,10288,10870,13232,35451,30578,52499,56442
202402_수인선_인하대,202402,수인선,인하대,10184,3192,20153,3835,15684,9315,8052,6451,8461,7031,8480,7301,7591,7422,8855,8564,11234,10043,11001,14264,54073,22793,55622,54625
202402_수인선_호구포,202402,수인선,호구포,2817,5528,5759,15383,6707,20807,4229,4091,4889,3358,4447,3580,4561,3719,4702,3793,5793,4638,13957,5938,19512,45809,38349,25026
202402_신림선_관악산(서울대),202402,신림선,관악산(서울대),1654,1259,4732,2241,5361,7184,3591,9980,5071,4829,6218,5222,6844,4289,7823,3462,7306,2731,6358,2915,15338,20664,39620,23448
202402_신림선_당곡,202402,신림선,당곡,3845,1064,11417,3065,17048,7813,11321,5596,7285,5272,7015,5563,6388,5936,6437,7198,6388,7966,7972,9994,43631,17538,41485,41929
202402_신림선_대방,202402,신림선,대방,1842,1146,5520,2829,9806,4580,5525,3237,4410,2788,4438,3268,4503,2994,4529,3141,4599,3817,5970,4797,22693,11792,28449,20805
202402_신림선_보라매,202402,신림선,보라매,2707,1179,8205,3946,11821,10149,7317,4587,5251,3972,5408,4333,5151,4353,5405,4755,5667,5546,7047,7544,30050,19861,33929,30503
202402_신림선_보라매공원,202402,신림선,보라매공원,1434,1221,4410,3095,5804,7533,4035,2907,3303,2949,3044,3100,2991,3321,3542,3429,3401,3322,4201,3902,15683,14756,20482,20023
202402_신림선_보라매병원,202402,신림선,보라매병원,1860,4585,6350,16089,7909,47534,9110,21556,10306,9622,10129,11969,12797,11984,15072,8887,15315,7956,24529,8741,25229,89764,88148,59159
202402_신림선_샛강,202402,신림선,샛강,855,2283,1236,10203,2245,23616,1797,9185,1920,2912,2314,3153,3099,2900,3756,2498,3949,3110,9387,3167,6133,45287,24425,17740
202402_신림선_서울대벤처타운,202402,신림선,서울대벤처타운,8606,3608,25794,4839,38854,8551,23635,7833,15916,9465,15248,9629,13308,10815,13046,13667,13607,16538,14037,19562,96889,24831,85162,79676
202402_신림선_서울지방병무청,202402,신림선,서울지방병무청,2852,1100,8201,3484,11235,5073,6866,3295,4641,4607,4357,4848,4214,4521,5202,5136,4633,5667,4545,6872,29154,12952,27592,31651
202402_신림선_서원,202402,신림선,서원,4018,666,12054,1014,17486,2111,11059,2007,5158,2883,5084,3074,4238,3433,3610,4847,3748,5574,3649,7146,44617,5798,25487,26957
202402_신림선_신림,202402,신림선,신림,1158,595,3574,1135,6108,2274,3741,2646,2647,3311,2541,3547,2632,4076,2654,4514,2629,4532,2822,6050,14581,6650,15925,26030
202402_안산선_고잔,202402,안산선,고잔,14004,4482,25107,10805,19147,24829,13302,13866,12847,10833,11613,11626,12443,10947,13972,10930,15009,11397,19388,15354,71560,53982,85272,71087
202402_안산선_대야미,202402,안산선,대야미,7027,2517,14784,4208,16069,6988,9967,3443,7569,4711,7541,4616,7128,5497,7480,6963,7327,7690,8108,9068,47847,17156,45153,38545
202402_안산선_반월,202402,안산선,반월,7318,2285,14662,3388,13223,4593,8470,3199,7006,4208,6781,4695,5786,5170,5362,6683,5612,8402,6074,8835,43673,13465,36621,37993
202402_안산선_산본,202402,안산선,산본,21008,5455,48096,12725,46402,25943,24840,20865,24277,24009,22998,24991,23082,24353,25780,26467,26738,31424,25223,37465,140346,64988,148098,168709
202402_안산선_상록수,202402,안산선,상록수,26245,7359,56898,9542,53023,13721,30289,11363,22459,13898,19884,15761,17199,17202,17516,19984,18698,26305,19360,36679,166455,41985,115116,129829
202402_안산선_수리산,202402,안산선,수리산,7724,1689,15246,3471,15587,3800,8849,3061,5782,3237,5614,3242,4414,3819,4362,5049,4480,6022,4586,7181,47406,12021,29238,28550
202402_안산선_신길온천,202402,안산선,신길온천,3601,1629,6271,3138,5159,2465,3726,1238,3029,1845,2771,1735,2605,2218,2684,2741,2953,3115,4144,4454,18757,8470,18186,16108
202402_안산선_안산,202402,안산선,안산,10704,14026,19219,33758,20442,28444,18579,14681,19454,17012,20094,16774,20495,17299,20696,17845,23516,19304,39384,24949,68944,90909,143639,113183
202402_안산선_오이도,202402,안산선,오이도,12605,5748,25925,10771,20250,9388,12821,6681,12493,11211,11646,10692,10994,10914,11417,12361,13262,13497,15579,16573,71601,32588,75391,75248
202402_안산선_정왕,202402,안산선,정왕,9682,11491,17485,21208,16526,21097,13668,12666,13339,11322,12456,10667,12306,11073,13223,12013,14885,12395,21192,17386,57361,66462,87401,74856
202402_안산선_중앙,202402,안산선,중앙,26535,7981,49848,12920,41236,30430,23795,27698,28687,25732,26104,27744,24772,27962,26701,28690,30995,31931,33589,42431,141414,79029,170848,184490
202402_안산선_초지,202402,안산선,초지,10479,3661,19677,7603,15124,9172,8814,4666,7872,4469,6257,4879,5605,5178,5679,6086,6399,6938,8328,10445,54094,25102,40140,37995
202402_안산선_한대앞,202402,안산선,한대앞,15893,3396,27414,7028,22468,12670,15992,11432,13384,9758,12324,10452,11785,10835,11978,12240,11974,16082,14997,20616,81767,34526,76442,79983
202402_우이신설선_4.19민주묘지,202402,우이신설선,4.19민주묘지,2674,765,7207,1494,8861,3989,5737,3963,5742,4727,5712,4448,5507,4348,5234,4258,5512,4833,5126,5593,24479,10211,32833,28207
202402_우이신설선_가오리,202402,우이신설선,가오리,5262,1100,13883,2681,15648,5651,10801,4386,7210,5111,7243,5884,5923,6235,6094,7276,5952,8788,5700,9326,45594,13818,38122,42620
202402_우이신설선_보문,202402,우이신설선,보문,800,1136,1624,1963,3292,4097,3075,3379,2785,2304,3074,2528,2922,2485,2806,2551,3144,2770,3167,3028,8791,10575,17898,15666
202402_우이신설선_북한산보국문,202402,우이신설선,북한산보국문,6429,1907,17824,3820,19982,8126,14586,6638,10310,6675,10508,7114,9580,7435,9003,9523,9747,11048,10202,13421,58821,20491,59350,55216
202402_우이신설선_북한산우이,202402,우이신설선,북한산우이,2664,1259,7512,2066,7931,5324,4652,7525,6116,5709,6761,4501,7276,4290,6738,3806,5962,3865,4703,4034,22759,16174,37556,26205
202402_우이신설선_삼양,202402,우이신설선,삼양,2371,1000,5409,1156,6775,2892,4523,2373,3750,2966,3624,3478,3363,3385,3061,4415,3110,4555,2883,4428,19078,7421,19791,23227
202402_우이신설선_삼양사거리,202402,우이신설선,삼양사거리,2553,1409,6142,1475,8250,3676,5867,3332,4959,3754,4868,4299,3868,4584,3893,5308,3832,5635,3838,5430,22812,9892,25258,29010
202402_우이신설선_성신여대입구(돈암),202402,우이신설선,성신여대입구(돈암),1144,1180,2912,3257,5867,8484,4375,7608,5873,7121,5934,8047,5762,7602,6674,7594,7113,7866,7333,9001,14298,20529,38689,47231
202402_우이신설선_솔밭공원,202402,우이신설선,솔밭공원,3515,806,9475,1098,9731,2183,6616,2462,4517,3196,4449,3586,3824,3762,3766,4269,3400,5022,2852,5248,29337,6549,22808,25083
202402_우이신설선_솔샘,202402,우이신설선,솔샘,9278,1334,25526,2370,25780,4096,15533,3182,9216,5077,8723,5874,7251,6598,6661,8430,6601,10676,5939,12755,76117,10982,44391,49410
202402_우이신설선_신설동,202402,우이신설선,신설동,871,2381,1271,4650,2165,9863,1805,7438,2669,3781,3136,3872,3851,2681,5525,2268,5796,2217,6767,1746,6112,24332,27744,16565
202402_우이신설선_정릉,202402,우이신설선,정릉,4653,1678,12054,2650,14719,6087,12243,4537,8893,5483,8535,5646,7456,6360,7096,7664,7310,9037,7164,10365,43669,14952,46454,44555
202402_우이신설선_화계,202402,우이신설선,화계,3631,1090,10612,1821,12716,4717,7915,4873,7732,5039,6882,5271,5614,5058,5236,5767,5110,6459,4628,7036,34874,12501,35202,34630
202402_일산선_대곡,202402,일산선,대곡,3843,1662,10199,2094,9252,3213,4527,2044,3281,2078,3370,2411,3170,2174,3319,2695,4145,3196,5330,3879,27821,9013,22615,16433
202402_일산선_대화,202402,일산선,대화,25602,4822,54866,11582,37904,17566,24738,13271,18987,14121,17994,13771,17792,13059,18746,16783,20011,15463,21102,23073,143110,47241,114632,96270
202402_일산선_마두,202402,일산선,마두,9193,3862,14272,7546,15070,20502,11889,15198,13033,10243,12797,13788,13272,12276,15476,12275,15487,12889,16713,14641,50424,47108,86778,76112
202402_일산선_백석,202402,일산선,백석,9373,5354,19432,10801,20534,24020,15138,13269,16110,13523,15864,16279,15985,15868,18674,16763,18890,17923,22462,21243,64477,53444,107985,101599
202402_일산선_삼송,202402,일산선,삼송,27533,5678,72688,12664,70524,21386,38122,16700,26930,21449,25566,23806,23254,25232,22981,29941,25566,31989,27858,44997,208867,56428,152155,177414
202402_일산선_원당,202402,일산선,원당,17269,6722,38725,6948,39148,11940,23776,8478,18170,11572,17336,11200,14796,13646,14396,16201,15492,20644,15574,24228,118918,34088,95764,97491
202402_일산선_원흥,202402,일산선,원흥,15973,3564,41108,5789,43439,13231,24864,9594,16830,10150,15743,12143,13638,13198,13760,15679,13626,18534,15140,25169,125384,32178,88737,94873
202402_일산선_정발산,202402,일산선,정발산,4722,2757,7616,4913,8781,19462,7075,17851,10394,12606,12462,14675,13784,13233,15912,12317,16348,13240,19165,14884,28194,44983,88065,80955
202402_일산선_주엽,202402,일산선,주엽,16737,3016,23812,6082,23629,13848,17734,12165,17208,13375,15971,16421,15098,14809,16517,17885,16715,18490,15236,21284,81912,35111,96745,102264
202402_일산선_지축,202402,일산선,지축,1,0,0,0,1,0,1,0,0,0,3,0,5,0,2,0,2,0,3,0,3,0,15,0
202402_일산선_화정,202402,일산선,화정,22415,6836,47529,10647,46518,26539,29166,20724,27299,23223,27644,24988,25873,26323,27223,30576,28892,32551,29207,38864,145628,64746,166138,176525
202402_장항선_배방,202402,장항선,배방,1440,647,2646,991,2609,1833,2222,1266,2215,1602,2315,1792,2315,1667,2030,1739,1793,2852,2391,3221,8917,4737,13059,12873
202402_장항선_봉명,202402,장항선,봉명,1571,712,1968,3440,2219,3430,2153,3259,2394,1830,2190,2244,2370,1901,2587,1887,2612,1490,3179,2292,7911,10841,15332,11644
202402_장항선_신창(순천향대),202402,장항선,신창(순천향대),991,341,2067,1367,1632,2538,1819,1369,2017,2005,2278,2068,2666,1628,2175,1668,2646,2084,2636,1446,6509,5615,14418,10899
202402_장항선_쌍용(나사렛대),202402,장항선,쌍용(나사렛대),3527,526,5645,1425,6801,3191,4073,3049,3745,3071,4126,3364,3316,2600,3197,3581,3726,4071,3928,6176,20046,8191,22038,22863
202402_장항선_아산,202402,장항선,아산,2256,3740,5072,5492,6551,7203,4053,6367,5642,6620,6315,6820,6741,5098,9168,6025,7641,5422,7511,8086,17932,22802,43018,38071
202402_장항선_온양온천,202402,장항선,온양온천,3927,2319,8035,4724,8332,7310,8677,9632,11690,11328,13873,11160,13657,7304,11850,8193,9917,9399,6988,9533,28971,23985,67975,56917
202402_장항선_탕정,202402,장항선,탕정,1686,575,3143,1658,3483,2529,2422,1615,2390,1798,2707,2323,2692,1639,2810,1830,2473,3276,2990,3598,10734,6377,16062,14464
202402_중앙선_구리,202402,중앙선,구리,18256,6070,49671,7216,42495,16130,22407,14381,19702,13688,17849,17884,16975,16529,17887,19735,19991,24380,19478,31995,132829,43797,111882,124211
202402_중앙선_국수,202402,중앙선,국수,802,146,1493,296,1405,636,2060,1020,1212,950,1363,1024,1139,1074,1191,1291,1060,1431,862,1534,5760,2098,6827,7304
202402_중앙선_덕소,202402,중앙선,덕소,9066,1646,20856,2726,15841,6366,11208,4364,8671,5764,8814,6945,7637,6626,7367,9260,7371,10107,7065,13490,56971,15102,46925,52192
202402_중앙선_도농,202402,중앙선,도농,19259,3293,52218,6258,37639,10945,21978,7717,15038,9179,13531,10320,12169,11061,11715,14850,13336,18435,13097,25892,131094,28213,78886,89737
202402_중앙선_도심,202402,중앙선,도심,4699,1356,10556,1470,6645,3616,5117,1459,3463,1885,3149,1697,2729,2107,2508,3357,3239,2112,2866,4908,27017,7901,17954,16066
202402_중앙선_망우,202402,중앙선,망우,9866,2463,26740,4611,21166,10292,14226,7662,12450,9037,11997,10295,11266,11691,10754,12341,11372,15513,11458,16960,71998,25028,69297,75837
202402_중앙선_상봉,202402,중앙선,상봉,7105,1945,18961,4121,21137,6838,12176,4887,9627,6969,7988,7401,7452,7823,7779,8348,7442,10264,8366,12556,59379,17791,48654,53361
202402_중앙선_신원,202402,중앙선,신원,179,40,293,84,191,457,380,360,331,259,385,323,408,210,465,245,415,223,295,292,1043,941,2299,1552
202402_중앙선_아신,202402,중앙선,아신,964,412,1541,586,1346,789,1490,903,918,801,1054,774,945,988,929,774,1132,1259,911,1632,5341,2690,5889,6228
