worker_id,base_year_quarter_code,commercial_code,commercial_name,total_worker_population,age_20_worker_population,age_30_worker_population,age_40_worker_population,age_60_plus_worker_population,age_20_40_worker,age_20_40_worker_ratio,age_60_plus_worker_ratio
20191_3130136,20191,3130136,수유재래시장,62,6,11,16,11,33,0.532258,0.177419
20191_3130135,20191,3130135,수유중앙골목시장(수유중앙시장),103,8,25,29,15,62,0.601942,0.145631
20191_3130134,20191,3130134,"솔샘시장(미아6,7동골목시장)",170,28,46,56,12,130,0.764706,0.070588
20191_3130133,20191,3130133,우이골목시장(우이시장),202,6,12,39,81,57,0.282178,0.40099
20191_3130132,20191,3130132,삼양골목시장(삼양시장),215,28,41,48,45,117,0.544186,0.209302
20191_3130131,20191,3130131,동북프라자,58,8,11,14,11,33,0.568966,0.189655
20191_3130129,20191,3130129,장미원골목시장,188,12,27,39,61,78,0.414894,0.324468
20191_3130128,20191,3130128,돌곶이시장(석관황금시장),73,2,8,14,34,24,0.328767,0.465753
20191_3130127,20191,3130127,석관시장,48,4,8,9,17,21,0.4375,0.354167
20191_3130126,20191,3130126,새석관시장,44,4,7,9,16,20,0.454545,0.363636
20191_3130125,20191,3130125,장위전통시장,237,17,41,58,62,116,0.489451,0.261603
20191_3130124,20191,3130124,번동시장,10,2,2,2,2,6,0.6,0.2
20191_3130123,20191,3130123,꿈의숲 장곡 골목형상점가,50,9,10,12,8,31,0.62,0.16
20191_3130122,20191,3130122,밤나무골시장,35,2,2,8,14,12,0.342857,0.4
20191_3130121,20191,3130121,길음시장,379,132,93,63,24,288,0.759894,0.063325
20191_3130120,20191,3130120,돈암시장(돈암제일시장),457,51,111,135,48,297,0.649891,0.105033
20191_3130119,20191,3130119,정릉아리랑시장,130,18,33,36,13,87,0.669231,0.1
20191_3130118,20191,3130118,정릉골 골목형상점가,182,15,28,45,37,88,0.483516,0.203297
20191_3130117,20191,3130117,정릉시장,406,58,94,106,54,258,0.635468,0.133005
20191_3130116,20191,3130116,동성타워프라자,33,6,7,6,5,19,0.575758,0.151515
20191_3130115,20191,3130115,우림골목시장,415,46,76,95,74,217,0.522892,0.178313
20191_3130114,20191,3130114,유영시장,9,1,2,2,2,5,0.555556,0.222222
20191_3130113,20191,3130113,신아타운,285,38,72,70,35,180,0.631579,0.122807
20191_3130112,20191,3130112,사가정시장,366,34,66,94,72,194,0.530055,0.196721
20191_3130111,20191,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",409,55,93,106,58,254,0.621027,0.141809
20191_3130110,20191,3130110,면목골목시장(면목시장),367,46,66,91,65,203,0.553134,0.177112
20191_3130109,20191,3130109,묵1동도깨비시장,93,10,21,27,13,58,0.623656,0.139785
20191_3130107,20191,3130107,중랑동부시장(중랑교종합상가),31,4,8,10,2,22,0.709677,0.064516
20191_3130106,20191,3130106,중랑동부시장,408,48,97,125,39,270,0.661765,0.095588
20191_3130105,20191,3130105,장미제일시장(중화동제일시장),45,4,7,13,8,24,0.533333,0.177778
20191_3130104,20191,3130104,전곡시장,196,60,39,39,22,138,0.704082,0.112245
20191_3130103,20191,3130103,이경시장,26,3,5,6,5,14,0.538462,0.192308
20191_3130102,20191,3130102,이문제일시장,59,7,13,13,11,33,0.559322,0.186441
20191_3130101,20191,3130101,답십리현대시장,138,21,31,33,23,85,0.615942,0.166667
20191_3130100,20191,3130100,답십리시장,204,32,48,48,35,128,0.627451,0.171569
20191_3130099,20191,3130099,전농로터리시장,62,7,10,17,11,34,0.548387,0.177419
20191_3130098,20191,3130098,회기시장,61,10,15,16,7,41,0.672131,0.114754
20191_3130097,20191,3130097,답십리 건축자재시장,325,47,68,92,32,207,0.636923,0.098462
20191_3130096,20191,3130096,동부시장,29,4,6,8,3,18,0.62069,0.103448
20191_3130095,20191,3130095,청량리전통시장,291,45,74,64,48,183,0.628866,0.164948
20191_3130094,20191,3130094,청량리청과물시장,235,35,59,56,38,150,0.638298,0.161702
20191_3130092,20191,3130092,청량리농수산물시장,300,40,75,73,49,188,0.626667,0.163333
20191_3130091,20191,3130091,청량종합도매시장,378,54,92,91,60,237,0.626984,0.15873
20191_3130090,20191,3130090,청량리종합시장,299,39,74,74,51,187,0.625418,0.170569
20191_3130089,20191,3130089,청량리수산시장,286,34,64,71,47,169,0.590909,0.164336
20191_3130088,20191,3130088,경동시장,298,40,72,72,51,184,0.61745,0.171141
20191_3130087,20191,3130087,경동광성상가(경동시장),223,30,55,55,37,140,0.627803,0.165919
20191_3130086,20191,3130086,서울약령시장,1522,205,368,367,261,940,0.617608,0.171485
20191_3130085,20191,3130085,용두시장,83,10,19,21,13,50,0.60241,0.156627
20191_3130084,20191,3130084,신성시장(신성골목시장),329,57,80,84,32,221,0.671733,0.097264
20191_3130083,20191,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",576,149,110,115,60,374,0.649306,0.104167
20191_3130082,20191,3130082,면곡골목시장,41,5,10,12,5,27,0.658537,0.121951
20191_3130081,20191,3130081,자양골목전통시장(자양골목시장),434,29,63,119,49,211,0.486175,0.112903
20191_3130080,20191,3130080,자양종합시장(기능상실),14,2,3,4,1,9,0.642857,0.071429
20191_3130079,20191,3130079,한아름시장,50,6,8,12,9,26,0.52,0.18
20191_3130078,20191,3130078,화양제일골목시장,37,5,5,9,7,19,0.513514,0.189189
20191_3130077,20191,3130077,조양시장,8,0,2,2,2,4,0.5,0.25
20191_3130076,20191,3130076,능동로골목시장,42,3,6,10,13,19,0.452381,0.309524
20191_3130075,20191,3130075,노룬산시장(노룬산골목시장),24,2,2,6,7,10,0.416667,0.291667
20191_3130074,20191,3130074,영동교골목시장,8,0,2,2,2,4,0.5,0.25
20191_3130073,20191,3130073,뚝도시장,256,60,74,56,20,190,0.742188,0.078125
20191_3130072,20191,3130072,성동용답상가시장,505,130,143,104,48,377,0.746535,0.09505
20191_3130071,20191,3130071,성수역 골목형상점가,317,52,81,79,41,212,0.66877,0.129338
20191_3130070,20191,3130070,뚝섬역상점가,1780,286,362,377,367,1025,0.575843,0.20618
20191_3130069,20191,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",137,5,25,45,19,75,0.547445,0.138686
20191_3130068,20191,3130068,마장축산물시장,3159,267,559,725,565,1551,0.490978,0.178854
20191_3130067,20191,3130067,왕십리도선동상점가,1842,305,356,384,341,1045,0.567318,0.185125
20191_3130066,20191,3130066,행당시장상점가,686,94,156,185,80,435,0.634111,0.116618
20191_3130065,20191,3130065,무학봉상점가,479,67,119,137,52,323,0.674322,0.108559
20191_3130064,20191,3130064,금남시장,70,6,13,16,20,35,0.5,0.285714
20191_3130063,20191,3130063,신금호역 골목형상점가,91,12,16,20,22,48,0.527473,0.241758
20191_3130062,20191,3130062,보광시장,85,11,18,21,14,50,0.588235,0.164706
20191_3130061,20191,3130061,이태원시장,2740,802,1058,532,82,2392,0.872993,0.029927
20191_3130060,20191,3130060,신흥시장,99,8,17,35,6,60,0.606061,0.060606
20191_3130059,20191,3130059,후암시장,132,19,29,36,18,84,0.636364,0.136364
20191_3130058,20191,3130058,이촌종합시장,2336,380,627,654,187,1661,0.711045,0.080051
20191_3130057,20191,3130057,만리시장,119,19,30,28,17,77,0.647059,0.142857
20191_3130056,20191,3130056,용산용문시장,880,164,242,241,71,647,0.735227,0.080682
20191_3130055,20191,3130055,"황학시장(서울중앙시장, 신중앙시장)",144,20,42,37,19,99,0.6875,0.131944
20191_3130054,20191,3130054,황학동주방가구거리상점가,230,40,65,53,27,158,0.686957,0.117391
20191_3130053,20191,3130053,백학시장,251,29,57,66,42,152,0.605578,0.167331
20191_3130052,20191,3130052,서울중앙시장(신중앙시장),443,93,108,101,51,302,0.681716,0.115124
20191_3130051,20191,3130051,동화동 골목형상점가,596,94,145,155,76,394,0.661074,0.127517
20191_3130050,20191,3130050,청평화시장,396,112,84,74,50,270,0.681818,0.126263
20191_3130049,20191,3130049,신당 미래유산 먹거리 골목형상점가,26,7,6,6,3,19,0.730769,0.115385
20191_3130048,20191,3130048,동평화시장,164,46,34,32,20,112,0.682927,0.121951
20191_3130047,20191,3130047,테크노상가(엘리시움),508,142,108,96,62,346,0.681102,0.122047
20191_3130046,20191,3130046,team204(팀204),180,50,38,34,24,122,0.677778,0.133333
20191_3130042,20191,3130042,약수시장,2813,453,1051,781,137,2285,0.8123,0.048702
20191_3130038,20191,3130038,"평화시장(통일상가, 동화상가)",12998,3718,3422,2673,996,9813,0.754962,0.076627
20191_3130036,20191,3130036,중부시장(신중부시장),2786,773,727,579,237,2079,0.746231,0.085068
20191_3130035,20191,3130035,방산종합시장(방산시장),2520,611,613,549,304,1773,0.703571,0.120635
20191_3130034,20191,3130034,필동 골목형상점가,124,18,32,38,9,88,0.709677,0.072581
20191_3130033,20191,3130033,대림상가(청계상가),85,20,21,19,10,60,0.705882,0.117647
20191_3130032,20191,3130032,인현시장,1804,516,475,371,137,1362,0.754989,0.075942
20191_3130031,20191,3130031,청계천공구상가,788,174,212,184,80,570,0.72335,0.101523
20191_3130025,20191,3130025,삼익패션타운(남대문시장),4924,922,1736,1348,188,4006,0.813566,0.03818
20191_3130024,20191,3130024,남대문시장(자유상가),27900,5224,9842,7628,1068,22694,0.813405,0.03828
20191_3130022,20191,3130022,숭례문수입상가(남대문시장),2146,402,758,586,82,1746,0.813607,0.038211
20191_3130021,20191,3130021,신설종합시장,76,12,13,18,15,43,0.565789,0.197368
20191_3130020,20191,3130020,동묘시장(동묘벼룩시장),202,31,37,47,40,115,0.569307,0.19802
20191_3130019,20191,3130019,동대문상가D동,11,1,2,3,2,6,0.545455,0.181818
20191_3130018,20191,3130018,동대문문구완구거리(동대문문구완구시장),402,30,70,126,76,226,0.562189,0.189055
20191_3130017,20191,3130017,동대문상가C동,9,0,2,3,2,5,0.555556,0.222222
20191_3130015,20191,3130015,창신골목시장,92,5,8,27,20,40,0.434783,0.217391
20191_3130014,20191,3130014,동문시장,116,10,20,36,22,66,0.568966,0.189655
20191_3130012,20191,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",4182,970,1204,1026,238,3200,0.765184,0.056911
20191_3130011,20191,3130011,충신시장,310,75,89,77,17,241,0.777419,0.054839
20191_3130010,20191,3130010,종로신진시장,4964,1150,1428,1218,286,3796,0.764706,0.057615
20191_3130009,20191,3130009,마전교지하쇼핑센터(구 한일상가),638,148,184,156,38,488,0.76489,0.059561
20191_3130007,20191,3130007,광장시장(광장전통시장),6194,1298,1860,1650,312,4808,0.776235,0.050371
20191_3130005,20191,3130005,세운상가가동,1496,300,456,410,74,1166,0.779412,0.049465
20191_3130004,20191,3130004,낙원시장(낙원지하시장(대일상가)),675,137,205,185,32,527,0.780741,0.047407
20191_3130002,20191,3130002,세종마을음식문화거리(금천교시장),1009,135,284,303,87,722,0.71556,0.086224
20191_3130001,20191,3130001,통인시장,1120,203,322,311,80,836,0.746429,0.071429
20191_3120249,20191,3120249,고덕역,2099,245,600,562,245,1407,0.670319,0.116722
20191_3120248,20191,3120248,명일역,2456,352,635,615,397,1602,0.65228,0.161645
20191_3120247,20191,3120247,굽은다리역,1586,197,356,392,306,945,0.595839,0.192938
20191_3120246,20191,3120246,길동역,5020,726,1005,1138,934,2869,0.571514,0.186056
20191_3120245,20191,3120245,둔촌역,2396,356,548,589,404,1493,0.623122,0.168614
20191_3120244,20191,3120244,암사역,1192,136,221,271,255,628,0.526846,0.213926
20191_3120243,20191,3120243,천호역,2440,326,503,577,484,1406,0.57623,0.198361
20191_3120242,20191,3120242,강동구청역,7852,984,1714,1705,1465,4403,0.560749,0.186577
20191_3120241,20191,3120241,거여역,2363,443,523,574,301,1540,0.651714,0.12738
20191_3120240,20191,3120240,개롱역,2226,299,472,442,596,1213,0.544924,0.267745
20191_3120239,20191,3120239,오금역,8376,1123,1992,1990,1456,5105,0.609479,0.17383
20191_3120238,20191,3120238,방이역,1482,175,318,383,228,876,0.591093,0.153846
20191_3120237,20191,3120237,경찰병원역,9673,1308,2262,2145,2069,5715,0.59082,0.213894
20191_3120236,20191,3120236,장지역(가든파이브),7649,1074,2244,2305,609,5623,0.735129,0.079618
20191_3120235,20191,3120235,문정역,21502,2988,6335,6559,1425,15882,0.738629,0.066273
20191_3120234,20191,3120234,가락시장역,14625,2006,3726,3604,2458,9336,0.638359,0.168068
20191_3120233,20191,3120233,몽촌토성역,14807,2390,3794,3347,2097,9531,0.643682,0.141622
20191_3120232,20191,3120232,송파나루역,1793,276,438,420,272,1134,0.63246,0.151701
20191_3120231,20191,3120231,가락시장,5894,403,1097,1622,1083,3122,0.529691,0.183746
20191_3120230,20191,3120230,송파사거리(송파역),2325,345,562,587,294,1494,0.642581,0.126452
20191_3120229,20191,3120229,방이동먹자골목,19578,3160,5018,4422,2776,12600,0.64358,0.141792
20191_3120228,20191,3120228,석촌역(석촌호수),6544,855,1480,1575,1250,3910,0.597494,0.191015
20191_3120227,20191,3120227,잠실역,81997,13776,21303,22271,5508,57350,0.699416,0.067173
20191_3120226,20191,3120226,석촌고분역,2874,347,655,660,630,1662,0.578288,0.219207
20191_3120225,20191,3120225,잠실새내역(신천),9561,1571,2278,2362,1328,6211,0.649618,0.138898
20191_3120224,20191,3120224,수서역,15479,2206,4170,4162,1844,10538,0.680793,0.119129
20191_3120223,20191,3120223,휘문고교사거리,15730,2857,4328,3627,1860,10812,0.687349,0.118245
20191_3120222,20191,3120222,삼성역,85548,16506,24743,21530,6842,62779,0.733845,0.079978
20191_3120221,20191,3120221,봉은사역,16681,3360,5002,4472,844,12834,0.769378,0.050596
20191_3120220,20191,3120220,대치역,12461,2275,3887,3039,1168,9201,0.738384,0.093732
20191_3120219,20191,3120219,은마아파트,12739,2292,3826,3096,1285,9214,0.723291,0.100871
20191_3120218,20191,3120218,코엑스,42042,8470,12608,11262,2138,32340,0.769231,0.050854
20191_3120217,20191,3120217,대치사거리,7766,1342,2209,1924,852,5475,0.704996,0.109709
20191_3120216,20191,3120216,경기고교사거리(경기고교앞사거리),7208,1486,2314,1833,413,5633,0.781493,0.057297
20191_3120215,20191,3120215,포스코사거리,67113,12863,20135,17364,5055,50362,0.750406,0.075321
20191_3120214,20191,3120214,영동대교남단교차로,7402,1539,2448,1837,446,5824,0.786814,0.060254
20191_3120213,20191,3120213,삼성중앙역,16307,3284,5017,4299,964,12600,0.772674,0.059116
20191_3120212,20191,3120212,한티역,9109,1649,3177,2488,528,7314,0.802942,0.057965
20191_3120211,20191,3120211,도성초등학교,2785,445,830,755,271,2030,0.728905,0.097307
20191_3120210,20191,3120210,선릉역,52614,10473,16007,13403,4039,39883,0.75803,0.076767
20191_3120209,20191,3120209,"강남구청(청담역_8번, 강남세무서)",7514,1546,2406,1919,433,5871,0.781341,0.057626
20191_3120208,20191,3120208,청담사거리(청담동명품거리),19460,4042,6436,4837,1174,15315,0.786999,0.060329
20191_3120207,20191,3120207,선정릉역,20382,4079,6435,5144,1638,15658,0.768227,0.080365
20191_3120206,20191,3120206,개나리아파트,7046,1622,1957,1676,520,5255,0.745813,0.073801
20191_3120205,20191,3120205,매봉역,65752,12587,25771,18851,1387,57209,0.870072,0.021094
20191_3120204,20191,3120204,르네상스호텔사거리,16929,3680,4902,4169,1142,12751,0.753205,0.067458
20191_3120203,20191,3120203,강남구청역,14561,2873,4473,3576,1359,10922,0.750086,0.093332
20191_3120202,20191,3120202,압구정로데오역(압구정로데오),14909,3250,4739,3512,1107,11501,0.771413,0.07425
20191_3120201,20191,3120201,도곡1동,14695,2851,3868,3861,947,10580,0.719973,0.064444
20191_3120200,20191,3120200,학동사거리,14124,2962,4453,3386,1119,10801,0.764727,0.079227
20191_3120199,20191,3120199,경복아파트교차로,5581,1107,1673,1406,428,4186,0.750045,0.076689
20191_3120198,20191,3120198,구역삼세무서,17170,3685,5020,4269,1133,12974,0.75562,0.065987
20191_3120197,20191,3120197,역삼역,70748,14459,21343,18096,4289,53898,0.761831,0.060624
20191_3120196,20191,3120196,서울세관,8741,1675,2528,2107,994,6310,0.721885,0.113717
20191_3120195,20191,3120195,성수대교남단,8491,1889,2652,1950,679,6491,0.764456,0.079967
20191_3120194,20191,3120194,언주역(차병원),10331,2182,3098,2525,810,7805,0.755493,0.078405
20191_3120193,20191,3120193,도산공원교차로,10005,2057,3005,2359,985,7421,0.741729,0.098451
20191_3120192,20191,3120192,뱅뱅사거리,41221,8101,12167,10736,2413,31004,0.752141,0.058538
20191_3120191,20191,3120191,학동역,16868,3810,4973,3832,1675,12615,0.747866,0.0993
20191_3120190,20191,3120190,강남을지병원,14140,3143,4276,3307,1241,10726,0.758557,0.087765
20191_3120189,20191,3120189,강남역,79639,16201,25034,20192,4718,61427,0.771318,0.059242
20191_3120188,20191,3120188,압구정역,13847,2976,4254,3350,1117,10580,0.764064,0.080667
20191_3120187,20191,3120187,신논현역,22233,4796,6810,5344,1609,16950,0.76238,0.07237
20191_3120186,20191,3120186,가로수길,10578,2200,3195,2687,860,8082,0.764039,0.081301
20191_3120185,20191,3120185,논현역,14834,3492,4476,3380,1290,11348,0.764999,0.086962
20191_3120184,20191,3120184,포이사거리(삼호물산),15432,2010,3712,4334,1370,10056,0.651633,0.088777
20191_3120183,20191,3120183,양재천카페거리,18114,3609,6714,4991,648,15314,0.845423,0.035773
20191_3120182,20191,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",6970,929,1704,1958,536,4591,0.65868,0.076901
20191_3120181,20191,3120181,교육개발원입구사거리,6201,1447,1712,1405,628,4564,0.73601,0.101274
20191_3120180,20191,3120180,양재화물트럭터미널앞,4535,602,1107,1272,349,2981,0.657332,0.076957
20191_3120179,20191,3120179,양재역,29090,5815,8232,7450,1949,21497,0.738982,0.066999
20191_3120178,20191,3120178,신사역,18112,4136,5406,4256,1583,13798,0.761815,0.087401
20191_3120177,20191,3120177,신논현역 1번,1289,235,431,323,104,989,0.767261,0.080683
20191_3120176,20191,3120176,논현역 4번,983,180,330,246,79,756,0.769074,0.080366
20191_3120175,20191,3120175,남부터미널역,20877,4251,5548,4713,1432,14512,0.695119,0.068592
20191_3120174,20191,3120174,논현역 5번,947,198,279,233,88,710,0.749736,0.092925
20191_3120173,20191,3120173,교대역(법원.검찰청),30619,5960,8736,7347,2198,22043,0.719912,0.071785
20191_3120172,20191,3120172,교대입구교차로,14259,2561,4155,3545,1185,10261,0.719616,0.083105
20191_3120171,20191,3120171,서초3동사거리,12222,2099,3662,3133,1073,8894,0.727704,0.087793
20191_3120170,20191,3120170,삼호가든사거리,15854,1617,3406,4268,735,9291,0.586035,0.046361
20191_3120169,20191,3120169,서초역,18606,3194,5568,4765,1632,13527,0.727024,0.087714
20191_3120168,20191,3120168,서울고교교차로,2686,461,805,689,237,1955,0.727848,0.088235
20191_3120167,20191,3120167,고속터미널(고속터미널역),33575,3676,7448,8878,2002,20002,0.595741,0.059628
20191_3120166,20191,3120166,방배역,12624,2235,3815,3230,1100,9280,0.735108,0.087136
20191_3120165,20191,3120165,서래마을카페거리(서래마을),9341,936,1984,2519,427,5439,0.582272,0.045712
20191_3120164,20191,3120164,내방역,13210,2427,3827,3246,1193,9500,0.719152,0.09031
20191_3120163,20191,3120163,사당역 11번(사당역먹자골목),373,65,95,101,40,261,0.699732,0.107239
20191_3120162,20191,3120162,방배동카페골목,8217,1539,2119,2184,872,5842,0.710965,0.106121
20191_3120161,20191,3120161,방배동가구거리(사당동가구거리),4700,880,1211,1249,499,3340,0.710638,0.10617
20191_3120160,20191,3120160,사당역(사당),10789,1813,2737,2947,1206,7497,0.694874,0.111781
20191_3120159,20191,3120159,서울대입구역,4866,757,1413,1106,613,3276,0.673243,0.125976
20191_3120158,20191,3120158,녹두거리(대학동),515,72,122,143,51,337,0.654369,0.099029
20191_3120157,20191,3120157,신림역(신림),1572,199,270,341,406,810,0.515267,0.25827
20191_3120156,20191,3120156,"총신대입구역(이수, 총신대)",6621,1114,1788,1734,721,4636,0.700196,0.108896
20191_3120155,20191,3120155,총신대학교,391,46,97,119,35,262,0.670077,0.089514
20191_3120154,20191,3120154,장승배기역,635,79,146,167,89,392,0.617323,0.140157
20191_3120153,20191,3120153,노량진역(노량진),5919,846,1543,1463,733,3852,0.650786,0.123838
20191_3120152,20191,3120152,신대방삼거리역,2898,492,754,658,340,1904,0.657005,0.117322
20191_3120151,20191,3120151,보라매공원,10628,1889,2235,2041,1941,6165,0.580072,0.182631
20191_3120150,20191,3120150,63빌딩,10068,1851,3609,2588,453,8048,0.799364,0.044994
20191_3120149,20191,3120149,여의도역(여의도),124286,22851,44543,31955,5586,99349,0.799358,0.044945
20191_3120148,20191,3120148,국회의사당역(국회의사당),58030,10668,20798,14919,2608,46385,0.799328,0.044942
20191_3120147,20191,3120147,보라매역,3007,493,751,674,409,1918,0.637845,0.136016
20191_3120146,20191,3120146,한강성심병원,2383,440,595,562,312,1597,0.670164,0.130927
20191_3120145,20191,3120145,영등포역(영등포),6208,1145,1549,1468,817,4162,0.670425,0.131604
20191_3120144,20191,3120144,영중로,1999,368,496,474,265,1338,0.669335,0.132566
20191_3120143,20191,3120143,당산역,5045,810,1170,1249,733,3229,0.64004,0.145292
20191_3120142,20191,3120142,대림역,2229,333,497,531,417,1361,0.610588,0.187079
20191_3120141,20191,3120141,영등포청과시장교차로,1500,240,466,409,132,1115,0.743333,0.088
20191_3120140,20191,3120140,문래동주민센터,21560,3328,7031,6632,1126,16991,0.78808,0.052226
20191_3120139,20191,3120139,대림3동사거리,2569,270,534,659,491,1463,0.569482,0.191125
20191_3120138,20191,3120138,당산2동(영등포우체국),4956,775,1113,1198,762,3086,0.62268,0.153753
20191_3120137,20191,3120137,문래역(문래로데오거리),1398,215,456,430,73,1101,0.787554,0.052217
20191_3120136,20191,3120136,영등포구청역,4890,889,1269,1083,703,3241,0.662781,0.143763
20191_3120135,20191,3120135,양평역,3984,790,914,880,584,2584,0.648594,0.146586
20191_3120134,20191,3120134,구로전화국,2338,284,428,464,693,1176,0.502994,0.296407
20191_3120133,20191,3120133,서울시흥동우체국(홈플러스시흥점),525,73,127,125,70,325,0.619048,0.133333
20191_3120132,20191,3120132,독산동,9409,793,1332,1610,3613,3735,0.39696,0.383994
20191_3120131,20191,3120131,가산디지털단지,81255,16012,25236,20099,7719,61347,0.754994,0.094997
20191_3120130,20191,3120130,구로디지털단지역,2534,515,807,638,205,1960,0.773481,0.0809
20191_3120129,20191,3120129,구로디지털단지,48159,10009,16196,12185,3586,38390,0.797151,0.074462
20191_3120128,20191,3120128,신도림역,8673,1327,2405,2174,1020,5906,0.680964,0.117606
20191_3120127,20191,3120127,구로구청,3762,512,865,971,557,2348,0.624136,0.14806
20191_3120126,20191,3120126,디지털단지오거리,127,12,20,30,38,62,0.488189,0.299213
20191_3120125,20191,3120125,구로역,13531,1775,3296,3366,1869,8437,0.623531,0.138127
20191_3120124,20191,3120124,개봉동 현대아파트,2830,476,686,680,319,1842,0.650883,0.112721
20191_3120123,20191,3120123,오류동역,2006,259,374,492,299,1125,0.560818,0.149053
20191_3120122,20191,3120122,강서구청,6565,935,1729,1665,748,4329,0.659406,0.113938
20191_3120121,20191,3120121,까치산역,942,116,211,242,144,569,0.604034,0.152866
20191_3120120,20191,3120120,화곡역,3543,479,813,884,524,2176,0.614169,0.147897
20191_3120119,20191,3120119,발산역(마곡),3645,442,767,821,700,2030,0.556927,0.192044
20191_3120118,20191,3120118,마곡역(마곡),330,23,49,88,65,160,0.484848,0.19697
20191_3120117,20191,3120117,강서농산물도매시장,830,58,121,219,164,398,0.479518,0.19759
20191_3120116,20191,3120116,송정역,905,153,297,246,33,696,0.769061,0.036464
20191_3120115,20191,3120115,김포공항역(김포공항),1419,154,274,320,300,748,0.527132,0.211416
20191_3120114,20191,3120114,목동신시가지,25678,4275,6774,6296,2930,17345,0.675481,0.114105
20191_3120113,20191,3120113,오목교역,3981,700,1163,1019,320,2882,0.723939,0.080382
20191_3120112,20191,3120112,등촌역,3375,505,790,849,491,2144,0.635259,0.145481
20191_3120111,20191,3120111,목동사거리,1829,289,420,454,244,1163,0.635867,0.133406
20191_3120110,20191,3120110,목동역 8번출구,2025,346,368,392,495,1106,0.546173,0.244444
20191_3120109,20191,3120109,서울남부지방법원,4789,836,1136,1149,637,3121,0.651702,0.133013
20191_3120108,20191,3120108,신정네거리역,4127,549,854,992,824,2395,0.580325,0.199661
20191_3120107,20191,3120107,공덕역(공덕오거리),15307,2953,4197,4031,1173,11181,0.73045,0.076632
20191_3120106,20191,3120106,마포역,10493,1694,2574,2542,1486,6810,0.649004,0.141618
20191_3120105,20191,3120105,상수역(홍대),1416,247,344,342,205,933,0.658898,0.144774
20191_3120104,20191,3120104,연남동(홍대),5997,1148,1594,1421,733,4163,0.69418,0.122228
20191_3120103,20191,3120103,홍대입구역(홍대),8173,1694,2307,1905,906,5906,0.722623,0.110853
20191_3120102,20191,3120102,서교동(홍대),5368,1122,1508,1245,596,3875,0.72187,0.111028
20191_3120101,20191,3120101,합정역,4813,888,1365,1192,510,3445,0.71577,0.105963
20191_3120100,20191,3120100,망원역,2101,511,582,456,219,1549,0.737268,0.104236
20191_3120098,20191,3120098,DMC(디지털미디어시티),11351,2395,4112,3082,454,9589,0.844771,0.039996
20191_3120097,20191,3120097,충정로역,3313,420,837,871,397,2128,0.642318,0.119831
20191_3120096,20191,3120096,"이화여대(이대역, 이대)",634,143,156,137,69,436,0.687697,0.108833
20191_3120095,20191,3120095,홍제역,1203,139,194,291,220,624,0.518703,0.182876
20191_3120094,20191,3120094,"신촌역(신촌역, 신촌로터리)",2623,656,678,558,262,1892,0.721311,0.099886
20191_3120093,20191,3120093,연희동,2640,420,650,571,264,1641,0.621591,0.1
20191_3120092,20191,3120092,불광역,360,43,81,96,49,220,0.611111,0.136111
20191_3120091,20191,3120091,본서부병원,1221,129,210,293,301,632,0.517609,0.246519
20191_3120090,20191,3120090,연신내역,1515,200,325,368,279,893,0.589439,0.184158
20191_3120089,20191,3120089,구파발역,581,58,141,157,85,356,0.612737,0.146299
20191_3120088,20191,3120088,구산역,987,117,194,248,161,559,0.566363,0.163121
20191_3120087,20191,3120087,응암역,385,44,77,89,82,210,0.545455,0.212987
20191_3120086,20191,3120086,태릉입구역,810,84,126,177,199,387,0.477778,0.245679
20191_3120085,20191,3120085,은행사거리,1674,210,357,465,202,1032,0.616487,0.120669
20191_3120084,20191,3120084,공릉역,975,101,151,215,239,467,0.478974,0.245128
20191_3120083,20191,3120083,등나무근린공원,1316,170,344,338,123,852,0.647416,0.093465
20191_3120082,20191,3120082,상계백병원,502,69,118,130,56,317,0.631474,0.111554
20191_3120081,20191,3120081,노원역,5370,755,1154,1370,710,3279,0.610615,0.132216
20191_3120080,20191,3120080,마들역,1458,194,384,361,132,939,0.644033,0.090535
20191_3120079,20191,3120079,창동역,3118,350,671,771,617,1792,0.574727,0.197883
20191_3120078,20191,3120078,미아사거리역,851,89,138,243,157,470,0.552291,0.184489
20191_3120077,20191,3120077,미아역,662,71,115,181,117,367,0.554381,0.176737
20191_3120076,20191,3120076,수유역,4228,481,924,990,721,2395,0.566462,0.17053
20191_3120075,20191,3120075,월곡역,1031,162,290,250,145,702,0.680892,0.14064
20191_3120074,20191,3120074,안암역,421,60,108,117,45,285,0.67696,0.106888
20191_3120073,20191,3120073,미아사거리,355,39,69,94,54,202,0.569014,0.152113
20191_3120072,20191,3120072,성신여대,1667,211,360,410,267,981,0.588482,0.160168
20191_3120071,20191,3120071,성북구청,1592,172,381,480,164,1033,0.648869,0.103015
20191_3120070,20191,3120070,한성대입구역,3132,395,766,912,172,2073,0.661877,0.054917
20191_3120069,20191,3120069,상봉역,2169,260,502,630,256,1392,0.64177,0.118027
20191_3120068,20191,3120068,사가정역,442,49,81,110,81,240,0.542986,0.183258
